,seconds,date,activity_load_2d,activity_load_3d
1050755,9309.241,[2023-04-23 20:45:23 490],0.0393,0.0904
1050869,9310.241,[2023-04-23 20:45:24 490],0.0749,0.1167
1050984,9311.241,[2023-04-23 20:45:25 490],0.0763,0.1433
1051101,9312.241,[2023-04-23 20:45:26 490],0.0761,0.1266
1051214,9313.241,[2023-04-23 20:45:27 490],0.0563,0.0861
1051328,9314.241,[2023-04-23 20:45:28 490],0.024,0.0391
1051444,9315.241,[2023-04-23 20:45:29 490],0.0089,0.015
1051559,9316.241,[2023-04-23 20:45:30 490],0.0178,0.0218
1051670,9317.241,[2023-04-23 20:45:31 490],0.008,0.0115
1051783,9318.241,[2023-04-23 20:45:32 490],0.0063,0.0094
1051899,9319.241,[2023-04-23 20:45:33 490],0.034,0.0453
1052015,9320.241,[2023-04-23 20:45:34 490],0.197,0.2749
1052125,9321.241,[2023-04-23 20:45:35 490],0.1903,0.2417
1052239,9322.241,[2023-04-23 20:45:36 490],0.0642,0.0914
1052354,9323.241,[2023-04-23 20:45:37 490],0.1302,0.1745
1052468,9324.241,[2023-04-23 20:45:38 490],0.0383,0.0602
1052580,9325.241,[2023-04-23 20:45:39 490],0.0367,0.049
1052696,9326.241,[2023-04-23 20:45:40 490],0.0118,0.0153
1052811,9327.241,[2023-04-23 20:45:41 490],0.0195,0.0228
1052922,9328.241,[2023-04-23 20:45:42 490],0.0127,0.016
1053035,9329.241,[2023-04-23 20:45:43 490],0.0101,0.0137
1053151,9330.241,[2023-04-23 20:45:44 490],0.0122,0.0177
1053265,9331.241,[2023-04-23 20:45:45 490],0.0227,0.0417
1053376,9332.241,[2023-04-23 20:45:46 490],0.0292,0.0418
1053489,9333.241,[2023-04-23 20:45:47 490],0.0212,0.0284
1053604,9334.241,[2023-04-23 20:45:48 490],0.0184,0.0241
1053719,9335.241,[2023-04-23 20:45:49 490],0.014,0.0195
1053829,9336.241,[2023-04-23 20:45:50 490],0.0194,0.0248
1053944,9337.241,[2023-04-23 20:45:51 490],0.0115,0.0148
1054060,9338.241,[2023-04-23 20:45:52 490],0.0485,0.0624
1054176,9339.241,[2023-04-23 20:45:53 490],0.0235,0.0312
1054287,9340.241,[2023-04-23 20:45:54 490],0.0145,0.021
1054401,9341.241,[2023-04-23 20:45:55 490],0.0121,0.0175
1054516,9342.241,[2023-04-23 20:45:56 490],0.0078,0.0107
1054631,9343.241,[2023-04-23 20:45:57 490],0.0078,0.0095
1054741,9344.241,[2023-04-23 20:45:58 490],0.0064,0.0105
1054857,9345.241,[2023-04-23 20:45:59 490],0.023,0.0314
1054972,9346.241,[2023-04-23 20:46:00 490],0.0238,0.0301
1055085,9347.241,[2023-04-23 20:46:01 490],0.0179,0.0252
1055196,9348.241,[2023-04-23 20:46:02 490],0.0141,0.0167
1055311,9349.241,[2023-04-23 20:46:03 490],0.0129,0.0186
1055426,9350.241,[2023-04-23 20:46:04 490],0.032,0.0409
1055539,9351.241,[2023-04-23 20:46:05 490],0.0348,0.0481
1055653,9352.241,[2023-04-23 20:46:06 490],0.0203,0.0292
1055768,9353.241,[2023-04-23 20:46:07 490],0.0082,0.0152
1055884,9354.241,[2023-04-23 20:46:08 490],0.0117,0.0152
1055996,9355.241,[2023-04-23 20:46:09 490],0.0148,0.0206
1056110,9356.241,[2023-04-23 20:46:10 490],0.012,0.0228
1056225,9357.241,[2023-04-23 20:46:11 490],0.0111,0.0155
1056341,9358.241,[2023-04-23 20:46:12 490],0.0092,0.0125
1056469,9359.402,[2023-04-23 20:46:13 651],0.0082,0.0111
1056584,9360.402,[2023-04-23 20:46:14 651],0.0053,0.0084
1056700,9361.402,[2023-04-23 20:46:15 651],0.0118,0.016
1056813,9362.402,[2023-04-23 20:46:16 651],0.008,0.011
1056926,9363.402,[2023-04-23 20:46:17 651],0.0054,0.0082
1057041,9364.402,[2023-04-23 20:46:18 651],0.008,0.0097
1057156,9365.402,[2023-04-23 20:46:19 651],0.0047,0.0055
1057266,9366.402,[2023-04-23 20:46:20 651],0.0031,0.0038
1057380,9367.402,[2023-04-23 20:46:21 651],0.0025,0.003
1057495,9368.402,[2023-04-23 20:46:22 651],0.003,0.0035
1057610,9369.402,[2023-04-23 20:46:23 651],0.0027,0.0038
1057721,9370.402,[2023-04-23 20:46:24 651],0.004,0.0051
1057835,9371.402,[2023-04-23 20:46:25 651],0.005,0.0072
1057951,9372.402,[2023-04-23 20:46:26 651],0.0073,0.012
1058063,9373.402,[2023-04-23 20:46:27 651],0.0052,0.0069
1058175,9374.402,[2023-04-23 20:46:28 651],0.0075,0.0119
1058290,9375.402,[2023-04-23 20:46:29 651],0.0076,0.012
1058404,9376.402,[2023-04-23 20:46:30 651],0.0087,0.0121
1058518,9377.402,[2023-04-23 20:46:31 651],0.0074,0.0108
1058628,9378.402,[2023-04-23 20:46:32 651],0.0073,0.0103
1058741,9379.402,[2023-04-23 20:46:33 651],0.009,0.0125
1058856,9380.402,[2023-04-23 20:46:34 651],0.0708,0.0792
1058971,9381.402,[2023-04-23 20:46:35 651],0.0069,0.0087
1059080,9382.402,[2023-04-23 20:46:36 651],0.021,0.0277
1059194,9383.402,[2023-04-23 20:46:37 651],0.009,0.0114
1059309,9384.402,[2023-04-23 20:46:38 651],0.0117,0.015
1059421,9385.402,[2023-04-23 20:46:39 651],0.0087,0.0103
1059533,9386.402,[2023-04-23 20:46:40 651],0.0111,0.0137
1059647,9387.402,[2023-04-23 20:46:41 651],0.0128,0.0169
1059762,9388.402,[2023-04-23 20:46:42 651],0.0289,0.0329
1059871,9389.402,[2023-04-23 20:46:43 651],0.0083,0.0109
1059985,9390.402,[2023-04-23 20:46:44 651],0.0073,0.0097
1060098,9391.402,[2023-04-23 20:46:45 651],0.005,0.0062
1060213,9392.402,[2023-04-23 20:46:46 651],0.0064,0.0076
1060322,9393.402,[2023-04-23 20:46:47 651],0.0032,0.0039
1060437,9394.402,[2023-04-23 20:46:48 651],0.0092,0.0105
1060551,9395.402,[2023-04-23 20:46:49 651],0.0034,0.0043
1060665,9396.402,[2023-04-23 20:46:50 651],0.0046,0.0062
1060775,9397.402,[2023-04-23 20:46:51 651],0.0033,0.0042
1060889,9398.402,[2023-04-23 20:46:52 651],0.0028,0.0038
1061003,9399.402,[2023-04-23 20:46:53 651],0.0031,0.004
1061115,9400.402,[2023-04-23 20:46:54 651],0.0222,0.0372
1061230,9401.402,[2023-04-23 20:46:55 651],0.0421,0.0886
1061345,9402.402,[2023-04-23 20:46:56 651],0.0572,0.1124
1061460,9403.402,[2023-04-23 20:46:57 651],0.051,0.1033
1061569,9404.402,[2023-04-23 20:46:58 651],0.0592,0.1297
1061684,9405.402,[2023-04-23 20:46:59 651],0.1203,0.2116
1061798,9406.402,[2023-04-23 20:47:00 651],0.154,0.2938
1061913,9407.402,[2023-04-23 20:47:01 651],0.0894,0.1815
1062025,9408.402,[2023-04-23 20:47:02 651],0.1068,0.1711
1062139,9409.402,[2023-04-23 20:47:03 651],0.0671,0.1217
1062255,9410.402,[2023-04-23 20:47:04 651],0.0814,0.1284
1062367,9411.402,[2023-04-23 20:47:05 651],0.0708,0.1347
1062481,9412.402,[2023-04-23 20:47:06 651],0.0675,0.1153
1062597,9413.402,[2023-04-23 20:47:07 651],0.0181,0.031
1062712,9414.402,[2023-04-23 20:47:08 651],0.0317,0.0488
1062828,9415.402,[2023-04-23 20:47:09 651],0.0117,0.0169
1062938,9416.402,[2023-04-23 20:47:10 651],0.0396,0.0625
1063054,9417.402,[2023-04-23 20:47:11 651],0.0427,0.0733
1063172,9418.402,[2023-04-23 20:47:12 651],0.0337,0.0765
1063291,9419.402,[2023-04-23 20:47:13 651],0.0238,0.0495
1063421,9420.564,[2023-04-23 20:47:14 813],0.0057,0.0082
1063537,9421.564,[2023-04-23 20:47:15 813],0.0037,0.0046
1063654,9422.564,[2023-04-23 20:47:16 813],0.0055,0.007
1063768,9423.564,[2023-04-23 20:47:17 813],0.0047,0.0071
1063884,9424.564,[2023-04-23 20:47:18 813],0.0086,0.0111
1064003,9425.564,[2023-04-23 20:47:19 813],0.0154,0.0183
1064119,9426.564,[2023-04-23 20:47:20 813],0.0053,0.0066
1064231,9427.564,[2023-04-23 20:47:21 813],0.0038,0.005
1064345,9428.564,[2023-04-23 20:47:22 813],0.0064,0.0085
1064460,9429.564,[2023-04-23 20:47:23 813],0.0175,0.0225
1064575,9430.564,[2023-04-23 20:47:24 813],0.0098,0.0139
1064687,9431.564,[2023-04-23 20:47:25 813],0.0119,0.0156
1064801,9432.564,[2023-04-23 20:47:26 813],0.0074,0.0097
1064916,9433.564,[2023-04-23 20:47:27 813],0.0093,0.0129
1065028,9434.564,[2023-04-23 20:47:28 813],0.0098,0.0134
1065141,9435.564,[2023-04-23 20:47:29 813],0.0101,0.0149
1065256,9436.564,[2023-04-23 20:47:30 813],0.0112,0.0163
1065371,9437.564,[2023-04-23 20:47:31 813],0.006,0.0079
1065483,9438.564,[2023-04-23 20:47:32 813],0.0067,0.0086
1065599,9439.564,[2023-04-23 20:47:33 813],0.0096,0.0129
1065713,9440.564,[2023-04-23 20:47:34 813],0.0084,0.0101
1065827,9441.564,[2023-04-23 20:47:35 813],0.0102,0.0128
1065940,9442.564,[2023-04-23 20:47:36 813],0.0037,0.0049
1066054,9443.564,[2023-04-23 20:47:37 813],0.0046,0.0062
1066169,9444.564,[2023-04-23 20:47:38 813],0.0096,0.012
1066282,9445.564,[2023-04-23 20:47:39 813],0.0111,0.0153
1066395,9446.564,[2023-04-23 20:47:40 813],0.0126,0.0154
1066509,9447.564,[2023-04-23 20:47:41 813],0.0136,0.0182
1066622,9448.564,[2023-04-23 20:47:42 813],0.0042,0.0061
1066734,9449.564,[2023-04-23 20:47:43 813],0.0031,0.0035
1066849,9450.564,[2023-04-23 20:47:44 813],0.0133,0.0159
1066964,9451.564,[2023-04-23 20:47:45 813],0.0075,0.0094
1067079,9452.564,[2023-04-23 20:47:46 813],0.0033,0.0047
1067194,9453.564,[2023-04-23 20:47:47 813],0.0024,0.003
1067302,9454.564,[2023-04-23 20:47:48 813],0.0032,0.004
1067417,9455.564,[2023-04-23 20:47:49 813],0.0043,0.0055
1067531,9456.564,[2023-04-23 20:47:50 813],0.008,0.0106
1067646,9457.564,[2023-04-23 20:47:51 813],0.0069,0.0093
1067756,9458.564,[2023-04-23 20:47:52 813],0.0054,0.0074
1067871,9459.564,[2023-04-23 20:47:53 813],0.0135,0.0189
1067984,9460.564,[2023-04-23 20:47:54 813],0.0147,0.0169
1068096,9461.564,[2023-04-23 20:47:55 813],0.023,0.0327
1068210,9462.564,[2023-04-23 20:47:56 813],0.0761,0.1245
1068323,9463.564,[2023-04-23 20:47:57 813],0.0764,0.1071
1068439,9464.564,[2023-04-23 20:47:58 813],0.0389,0.0495
1068550,9465.564,[2023-04-23 20:47:59 813],0.1385,0.1938
1068664,9466.564,[2023-04-23 20:48:00 813],0.0426,0.0557
1068780,9467.564,[2023-04-23 20:48:01 813],0.0169,0.029
1068894,9468.564,[2023-04-23 20:48:02 813],0.0401,0.0668
1069005,9469.564,[2023-04-23 20:48:03 813],0.027,0.0423
1069120,9470.564,[2023-04-23 20:48:04 813],0.0072,0.0096
1069236,9471.564,[2023-04-23 20:48:05 813],0.0325,0.0503
1069347,9472.564,[2023-04-23 20:48:06 813],0.0192,0.0373
1069461,9473.564,[2023-04-23 20:48:07 813],0.0169,0.0308
1069576,9474.564,[2023-04-23 20:48:08 813],0.0167,0.0279
1069691,9475.564,[2023-04-23 20:48:09 813],0.0182,0.0269
1069804,9476.564,[2023-04-23 20:48:10 813],0.0113,0.0196
1069918,9477.564,[2023-04-23 20:48:11 813],0.0098,0.0128
1070032,9478.564,[2023-04-23 20:48:12 813],0.0223,0.0283
1070145,9479.564,[2023-04-23 20:48:13 813],0.0165,0.0262
1070256,9480.564,[2023-04-23 20:48:14 813],0.0134,0.0212
1070388,9481.726,[2023-04-23 20:48:15 975],0.022,0.0424
1070503,9482.726,[2023-04-23 20:48:16 975],0.0139,0.0244
1070614,9483.726,[2023-04-23 20:48:17 975],0.0079,0.0112
1070727,9484.726,[2023-04-23 20:48:18 975],0.0115,0.0171
1070842,9485.726,[2023-04-23 20:48:19 975],0.0087,0.0155
1070957,9486.726,[2023-04-23 20:48:20 975],0.0154,0.0224
1071068,9487.726,[2023-04-23 20:48:21 975],0.0132,0.0188
1071182,9488.726,[2023-04-23 20:48:22 975],0.0151,0.0195
1071296,9489.726,[2023-04-23 20:48:23 975],0.0152,0.0319
1071411,9490.726,[2023-04-23 20:48:24 975],0.0245,0.0579
1071524,9491.726,[2023-04-23 20:48:25 975],0.0102,0.0135
1071635,9492.726,[2023-04-23 20:48:26 975],0.0121,0.0165
1071750,9493.726,[2023-04-23 20:48:27 975],0.0212,0.0291
1071865,9494.726,[2023-04-23 20:48:28 975],0.0103,0.0125
1071976,9495.726,[2023-04-23 20:48:29 975],0.0044,0.0055
1072089,9496.726,[2023-04-23 20:48:30 975],0.0071,0.0143
1072204,9497.726,[2023-04-23 20:48:31 975],0.0054,0.008
1072319,9498.726,[2023-04-23 20:48:32 975],0.005,0.0078
1072431,9499.726,[2023-04-23 20:48:33 975],0.0052,0.0076
1072543,9500.726,[2023-04-23 20:48:34 975],0.0137,0.019
1072657,9501.726,[2023-04-23 20:48:35 975],0.0144,0.0198
1072771,9502.726,[2023-04-23 20:48:36 975],0.0078,0.0106
1072884,9503.726,[2023-04-23 20:48:37 975],0.0065,0.0085
1072997,9504.726,[2023-04-23 20:48:38 975],0.0035,0.0044
1073111,9505.726,[2023-04-23 20:48:39 975],0.0091,0.0126
1073222,9506.726,[2023-04-23 20:48:40 975],0.0055,0.0067
1073335,9507.726,[2023-04-23 20:48:41 975],0.007,0.0089
1073449,9508.726,[2023-04-23 20:48:42 975],0.0072,0.0083
1073562,9509.726,[2023-04-23 20:48:43 975],0.0112,0.015
1073673,9510.726,[2023-04-23 20:48:44 975],0.0058,0.007
1073788,9511.726,[2023-04-23 20:48:45 975],0.0104,0.0145
1073902,9512.726,[2023-04-23 20:48:46 975],0.0064,0.009
1074015,9513.726,[2023-04-23 20:48:47 975],0.0104,0.0131
1074127,9514.726,[2023-04-23 20:48:48 975],0.0066,0.0075
1074241,9515.726,[2023-04-23 20:48:49 975],0.007,0.0097
1074355,9516.726,[2023-04-23 20:48:50 975],0.0053,0.0069
1074468,9517.726,[2023-04-23 20:48:51 975],0.0024,0.003
1074581,9518.726,[2023-04-23 20:48:52 975],0.0024,0.0028
1074693,9519.726,[2023-04-23 20:48:53 975],0.0086,0.0105
1074809,9520.726,[2023-04-23 20:48:54 975],0.0192,0.0227
1074920,9521.726,[2023-04-23 20:48:55 975],0.0148,0.0181
1075034,9522.726,[2023-04-23 20:48:56 975],0.0379,0.0513
1075148,9523.726,[2023-04-23 20:48:57 975],0.0139,0.017
1075262,9524.726,[2023-04-23 20:48:58 975],0.0066,0.0084
1075374,9525.726,[2023-04-23 20:48:59 975],0.0032,0.0039
1075487,9526.726,[2023-04-23 20:49:00 975],0.004,0.0046
1075601,9527.726,[2023-04-23 20:49:01 975],0.0062,0.0077
1075716,9528.726,[2023-04-23 20:49:02 975],0.0083,0.0097
1075826,9529.726,[2023-04-23 20:49:03 975],0.0134,0.017
1075939,9530.726,[2023-04-23 20:49:04 975],0.0133,0.0182
1076054,9531.726,[2023-04-23 20:49:05 975],0.0262,0.0377
1076168,9532.726,[2023-04-23 20:49:06 975],0.0052,0.0064
1076278,9533.726,[2023-04-23 20:49:07 975],0.0049,0.006
1076392,9534.726,[2023-04-23 20:49:08 975],0.0028,0.0033
1076507,9535.726,[2023-04-23 20:49:09 975],0.0026,0.0032
1076620,9536.726,[2023-04-23 20:49:10 975],0.0039,0.0051
1076731,9537.726,[2023-04-23 20:49:11 975],0.0191,0.0289
1076845,9538.726,[2023-04-23 20:49:12 975],0.0113,0.0178
1076958,9539.726,[2023-04-23 20:49:13 975],0.0271,0.0475
1077070,9540.726,[2023-04-23 20:49:14 975],0.0218,0.0284
1077182,9541.726,[2023-04-23 20:49:15 975],0.0347,0.0526
1077312,9542.887,[2023-04-23 20:49:17 136],0.0603,0.1277
1077428,9543.887,[2023-04-23 20:49:18 136],0.0685,0.1493
1077539,9544.887,[2023-04-23 20:49:19 136],0.0682,0.1486
1077653,9545.887,[2023-04-23 20:49:20 136],0.068,0.1458
1077768,9546.887,[2023-04-23 20:49:21 136],0.0468,0.0772
1077883,9547.887,[2023-04-23 20:49:22 136],0.0415,0.0636
1077993,9548.887,[2023-04-23 20:49:23 136],0.0271,0.0408
1078107,9549.887,[2023-04-23 20:49:24 136],0.0149,0.02
1078222,9550.887,[2023-04-23 20:49:25 136],0.0224,0.0311
1078335,9551.887,[2023-04-23 20:49:26 136],0.0167,0.0241
1078449,9552.887,[2023-04-23 20:49:27 136],0.0096,0.0135
1078563,9553.887,[2023-04-23 20:49:28 136],0.0193,0.0286
1078675,9554.887,[2023-04-23 20:49:29 136],0.0318,0.0447
1078785,9555.887,[2023-04-23 20:49:30 136],0.024,0.0334
1078900,9556.887,[2023-04-23 20:49:31 136],0.0176,0.0279
1079014,9557.887,[2023-04-23 20:49:32 136],0.0161,0.0208
1079129,9558.887,[2023-04-23 20:49:33 136],0.0046,0.0062
1079240,9559.887,[2023-04-23 20:49:34 136],0.0038,0.0057
1079354,9560.887,[2023-04-23 20:49:35 136],0.0078,0.0105
1079468,9561.887,[2023-04-23 20:49:36 136],0.0093,0.0133
1079580,9562.887,[2023-04-23 20:49:37 136],0.0091,0.0119
1079693,9563.887,[2023-04-23 20:49:38 136],0.0037,0.0045
1079808,9564.887,[2023-04-23 20:49:39 136],0.0031,0.0039
1079922,9565.887,[2023-04-23 20:49:40 136],0.0025,0.0032
1080036,9566.887,[2023-04-23 20:49:41 136],0.0034,0.0046
1080146,9567.887,[2023-04-23 20:49:42 136],0.0023,0.0028
1080261,9568.887,[2023-04-23 20:49:43 136],0.003,0.0036
1080375,9569.887,[2023-04-23 20:49:44 136],0.0086,0.0106
1080490,9570.887,[2023-04-23 20:49:45 136],0.0089,0.0114
1080600,9571.887,[2023-04-23 20:49:46 136],0.0044,0.0054
1080715,9572.887,[2023-04-23 20:49:47 136],0.0119,0.0154
1080828,9573.887,[2023-04-23 20:49:48 136],0.0043,0.0055
1080942,9574.887,[2023-04-23 20:49:49 136],0.0144,0.0222
1081055,9575.887,[2023-04-23 20:49:50 136],0.0189,0.0266
1081169,9576.887,[2023-04-23 20:49:51 136],0.014,0.0172
1081283,9577.887,[2023-04-23 20:49:52 136],0.0105,0.0155
1081395,9578.887,[2023-04-23 20:49:53 136],0.0072,0.0115
1081510,9579.887,[2023-04-23 20:49:54 136],0.0067,0.0087
1081623,9580.887,[2023-04-23 20:49:55 136],0.0143,0.0184
1081737,9581.887,[2023-04-23 20:49:56 136],0.0147,0.0206
1081848,9582.887,[2023-04-23 20:49:57 136],0.0109,0.014
1081963,9583.887,[2023-04-23 20:49:58 136],0.0034,0.0045
1082078,9584.887,[2023-04-23 20:49:59 136],0.0037,0.0056
1082193,9585.887,[2023-04-23 20:50:00 136],0.014,0.0188
1082304,9586.887,[2023-04-23 20:50:01 136],0.015,0.0199
1082417,9587.887,[2023-04-23 20:50:02 136],0.015,0.02
1082531,9588.887,[2023-04-23 20:50:03 136],0.013,0.0161
1082643,9589.887,[2023-04-23 20:50:04 136],0.0118,0.0171
1082756,9590.887,[2023-04-23 20:50:05 136],0.0035,0.0045
1082871,9591.887,[2023-04-23 20:50:06 136],0.0034,0.0041
1082984,9592.887,[2023-04-23 20:50:07 136],0.0045,0.0062
1083095,9593.887,[2023-04-23 20:50:08 136],0.0032,0.0043
1083209,9594.887,[2023-04-23 20:50:09 136],0.0027,0.0033
1083322,9595.887,[2023-04-23 20:50:10 136],0.0023,0.0026
1083436,9596.887,[2023-04-23 20:50:11 136],0.003,0.0034
1083545,9597.887,[2023-04-23 20:50:12 136],0.0024,0.0028
1083660,9598.887,[2023-04-23 20:50:13 136],0.0049,0.0056
1083773,9599.887,[2023-04-23 20:50:14 136],0.0066,0.0074
1083884,9600.887,[2023-04-23 20:50:15 136],0.0023,0.0029
1083997,9601.887,[2023-04-23 20:50:16 136],0.0026,0.0029
1084112,9602.887,[2023-04-23 20:50:17 136],0.0033,0.0038
1084243,9604.048,[2023-04-23 20:50:18 297],0.0049,0.0054
1084357,9605.048,[2023-04-23 20:50:19 297],0.0036,0.0044
1084467,9606.048,[2023-04-23 20:50:20 297],0.0103,0.0165
1084581,9607.048,[2023-04-23 20:50:21 297],0.0298,0.0675
1084695,9608.048,[2023-04-23 20:50:22 297],0.0226,0.0407
1084809,9609.048,[2023-04-23 20:50:23 297],0.0198,0.0331
1084920,9610.048,[2023-04-23 20:50:24 297],0.0253,0.0347
1085033,9611.048,[2023-04-23 20:50:25 297],0.022,0.0353
1085147,9612.048,[2023-04-23 20:50:26 297],0.0362,0.0574
1085259,9613.048,[2023-04-23 20:50:27 297],0.0306,0.0557
1085371,9614.048,[2023-04-23 20:50:28 297],0.0391,0.0597
1085485,9615.048,[2023-04-23 20:50:29 297],0.047,0.0737
1085599,9616.048,[2023-04-23 20:50:30 297],0.0432,0.0728
1085709,9617.048,[2023-04-23 20:50:31 297],0.045,0.0809
1085823,9618.048,[2023-04-23 20:50:32 297],0.0363,0.0686
1085937,9619.048,[2023-04-23 20:50:33 297],0.042,0.0627
1086052,9620.048,[2023-04-23 20:50:34 297],0.025,0.0429
1086164,9621.048,[2023-04-23 20:50:35 297],0.0174,0.0252
1086279,9622.048,[2023-04-23 20:50:36 297],0.0244,0.0369
1086393,9623.048,[2023-04-23 20:50:37 297],0.0245,0.034
1086504,9624.048,[2023-04-23 20:50:38 297],0.029,0.0642
1086617,9625.048,[2023-04-23 20:50:39 297],0.0259,0.0497
1086731,9626.048,[2023-04-23 20:50:40 297],0.0131,0.0215
1086845,9627.048,[2023-04-23 20:50:41 297],0.0168,0.024
1086955,9628.048,[2023-04-23 20:50:42 297],0.0191,0.0326
1087069,9629.048,[2023-04-23 20:50:43 297],0.021,0.0317
1087184,9630.048,[2023-04-23 20:50:44 297],0.0304,0.0425
1087297,9631.048,[2023-04-23 20:50:45 297],0.168,0.2139
1087411,9632.048,[2023-04-23 20:50:46 297],0.1508,0.1873
1087526,9633.048,[2023-04-23 20:50:47 297],0.0186,0.0297
1087639,9634.048,[2023-04-23 20:50:48 297],0.0083,0.0124
1087752,9635.048,[2023-04-23 20:50:49 297],0.0089,0.0123
1087866,9636.048,[2023-04-23 20:50:50 297],0.0072,0.0101
1087983,9637.048,[2023-04-23 20:50:51 297],0.0054,0.008
1088099,9638.048,[2023-04-23 20:50:52 297],0.0037,0.0047
1088211,9639.048,[2023-04-23 20:50:53 297],0.0024,0.003
1088326,9640.048,[2023-04-23 20:50:54 297],0.0029,0.0033
1088443,9641.048,[2023-04-23 20:50:55 297],0.0031,0.0037
1088557,9642.048,[2023-04-23 20:50:56 297],0.0034,0.0043
1088674,9643.048,[2023-04-23 20:50:57 297],0.0044,0.0061
1088784,9644.048,[2023-04-23 20:50:58 297],0.0177,0.032
1088898,9645.048,[2023-04-23 20:50:59 297],0.0244,0.0382
1089013,9646.048,[2023-04-23 20:51:00 297],0.0157,0.0231
1089126,9647.048,[2023-04-23 20:51:01 297],0.0229,0.0295
1089241,9648.048,[2023-04-23 20:51:02 297],0.0097,0.0125
1089355,9649.048,[2023-04-23 20:51:03 297],0.0058,0.0079
1089469,9650.048,[2023-04-23 20:51:04 297],0.0052,0.0062
1089580,9651.048,[2023-04-23 20:51:05 297],0.0046,0.0059
1089694,9652.048,[2023-04-23 20:51:06 297],0.0173,0.0203
1089809,9653.048,[2023-04-23 20:51:07 297],0.0073,0.0117
1089923,9654.048,[2023-04-23 20:51:08 297],0.0076,0.009
1090034,9655.048,[2023-04-23 20:51:09 297],0.0079,0.0109
1090147,9656.048,[2023-04-23 20:51:10 297],0.01,0.0152
1090261,9657.048,[2023-04-23 20:51:11 297],0.01,0.0145
1090374,9658.048,[2023-04-23 20:51:12 297],0.0106,0.0184
1090485,9659.048,[2023-04-23 20:51:13 297],0.0089,0.0136
1090600,9660.048,[2023-04-23 20:51:14 297],0.0107,0.016
1090713,9661.048,[2023-04-23 20:51:15 297],0.0077,0.0104
1090823,9662.048,[2023-04-23 20:51:16 297],0.0052,0.0079
1090938,9663.048,[2023-04-23 20:51:17 297],0.0027,0.0042
1091051,9664.048,[2023-04-23 20:51:18 297],0.0024,0.0028
1091183,9665.209,[2023-04-23 20:51:19 458],0.0042,0.0068
1091296,9666.209,[2023-04-23 20:51:20 458],0.0063,0.0091
1091409,9667.209,[2023-04-23 20:51:21 458],0.0055,0.0072
1091523,9668.209,[2023-04-23 20:51:22 458],0.0101,0.011
1091632,9669.209,[2023-04-23 20:51:23 458],0.0395,0.0502
1091746,9670.209,[2023-04-23 20:51:24 458],0.0113,0.0147
1091860,9671.209,[2023-04-23 20:51:25 458],0.014,0.0182
1091973,9672.209,[2023-04-23 20:51:26 458],0.0418,0.0547
1092084,9673.209,[2023-04-23 20:51:27 458],0.0197,0.0276
1092199,9674.209,[2023-04-23 20:51:28 458],0.0075,0.011
1092312,9675.209,[2023-04-23 20:51:29 458],0.0114,0.0198
1092427,9676.209,[2023-04-23 20:51:30 458],0.0093,0.0129
1092537,9677.209,[2023-04-23 20:51:31 458],0.0078,0.0139
1092651,9678.209,[2023-04-23 20:51:32 458],0.0079,0.0115
1092765,9679.209,[2023-04-23 20:51:33 458],0.013,0.0206
1092879,9680.209,[2023-04-23 20:51:34 458],0.0277,0.0421
1092992,9681.209,[2023-04-23 20:51:35 458],0.0134,0.0197
1093106,9682.209,[2023-04-23 20:51:36 458],0.0156,0.0229
1093220,9683.209,[2023-04-23 20:51:37 458],0.0095,0.0116
1093335,9684.209,[2023-04-23 20:51:38 458],0.0128,0.0166
1093445,9685.209,[2023-04-23 20:51:39 458],0.0068,0.0101
1093560,9686.209,[2023-04-23 20:51:40 458],0.0053,0.0076
1093675,9687.209,[2023-04-23 20:51:41 458],0.0041,0.0062
1093787,9688.209,[2023-04-23 20:51:42 458],0.0111,0.0197
1093898,9689.209,[2023-04-23 20:51:43 458],0.031,0.0471
1094012,9690.209,[2023-04-23 20:51:44 458],0.0056,0.0073
1094126,9691.209,[2023-04-23 20:51:45 458],0.0155,0.0239
1094237,9692.209,[2023-04-23 20:51:46 458],0.0157,0.0281
1094350,9693.209,[2023-04-23 20:51:47 458],0.005,0.007
1094464,9694.209,[2023-04-23 20:51:48 458],0.0031,0.0041
1094577,9695.209,[2023-04-23 20:51:49 458],0.0074,0.0098
1094687,9696.209,[2023-04-23 20:51:50 458],0.0161,0.0214
1094800,9697.209,[2023-04-23 20:51:51 458],0.0054,0.006
1094914,9698.209,[2023-04-23 20:51:52 458],0.0036,0.0041
1095027,9699.209,[2023-04-23 20:51:53 458],0.0042,0.0048
1095138,9700.209,[2023-04-23 20:51:54 458],0.0067,0.0076
1095251,9701.209,[2023-04-23 20:51:55 458],0.0054,0.0058
1095365,9702.209,[2023-04-23 20:51:56 458],0.0045,0.005
1095477,9703.209,[2023-04-23 20:51:57 458],0.0041,0.0052
1095590,9704.209,[2023-04-23 20:51:58 458],0.0055,0.0059
1095704,9705.209,[2023-04-23 20:51:59 458],0.0029,0.0036
1095818,9706.209,[2023-04-23 20:52:00 458],0.0035,0.0052
1095929,9707.209,[2023-04-23 20:52:01 458],0.0057,0.0087
1096043,9708.209,[2023-04-23 20:52:02 458],0.0083,0.012
1096158,9709.209,[2023-04-23 20:52:03 458],0.0115,0.015
1096271,9710.209,[2023-04-23 20:52:04 458],0.0147,0.0215
1096383,9711.209,[2023-04-23 20:52:05 458],0.0151,0.0237
