,seconds,date,hr,activity_load_2d,activity_load_3d,IsOnCourt
367,3329.302,[2023-04-23 19:05:43 551],84.0,0.0022,0.0025,0
368,3330.302,[2023-04-23 19:05:44 551],82.0,0.002,0.0024,0
369,3331.302,[2023-04-23 19:05:45 551],80.0,0.0032,0.004,0
370,3332.302,[2023-04-23 19:05:46 551],77.0,0.0135,0.0172,0
371,3333.302,[2023-04-23 19:05:47 551],77.0,0.0167,0.0236,0
372,3334.302,[2023-04-23 19:05:48 551],77.0,0.0091,0.0122,0
373,3335.302,[2023-04-23 19:05:49 551],77.0,0.0053,0.0072,0
374,3336.302,[2023-04-23 19:05:50 551],77.0,0.0055,0.0082,0
375,3337.302,[2023-04-23 19:05:51 551],78.0,0.002,0.0024,0
376,3338.302,[2023-04-23 19:05:52 551],81.0,0.002,0.0024,0
377,3339.302,[2023-04-23 19:05:53 551],91.0,0.0023,0.0026,0
378,3340.302,,94.5,0.0019,0.0024,0
379,3341.302,,94.5,0.0073,0.0093,0
380,3342.302,,94.5,0.0058,0.0085,0
381,3343.302,,94.5,0.0103,0.0158,0
382,3344.302,,94.5,0.0145,0.0245,0
383,3345.302,[2023-04-23 19:05:59 551],98.0,0.0726,0.1115,0
384,3346.302,,101.5,0.0886,0.1394,0
385,3347.302,,101.5,0.0865,0.1375,0
386,3348.302,,101.5,0.127,0.2009,0
387,3349.302,[2023-04-23 19:06:03 551],105.0,0.0922,0.1726,0
388,3350.302,,104.5,0.0147,0.0235,0
389,3351.302,,104.5,0.0023,0.003,0
390,3352.302,[2023-04-23 19:06:06 551],104.0,0.0025,0.003,0
391,3353.302,[2023-04-23 19:06:07 551],104.0,0.002,0.0023,0
392,3354.302,[2023-04-23 19:06:08 551],104.0,0.0048,0.0076,0
393,3355.302,[2023-04-23 19:06:09 551],104.0,0.0221,0.0279,0
394,3356.302,[2023-04-23 19:06:10 551],104.0,0.0185,0.0269,0
395,3357.302,[2023-04-23 19:06:11 551],105.0,0.0659,0.1079,0
396,3358.302,[2023-04-23 19:06:12 551],106.0,0.1018,0.1604,0
397,3359.302,[2023-04-23 19:06:13 551],106.0,0.1177,0.1931,0
398,3360.302,[2023-04-23 19:06:14 551],106.0,0.0613,0.0954,0
399,3361.302,[2023-04-23 19:06:15 551],106.0,0.0686,0.1038,0
400,3362.302,[2023-04-23 19:06:16 551],106.0,0.0592,0.0979,0
401,3363.302,[2023-04-23 19:06:17 551],106.0,0.0222,0.0422,0
402,3364.302,[2023-04-23 19:06:18 551],105.0,0.0072,0.0087,0
403,3365.302,[2023-04-23 19:06:19 551],104.0,0.0034,0.0052,0
404,3366.302,[2023-04-23 19:06:20 551],104.0,0.0024,0.0029,0
405,3367.302,[2023-04-23 19:06:21 551],104.0,0.0104,0.0182,0
406,3368.302,[2023-04-23 19:06:22 551],104.0,0.0099,0.0171,0
407,3369.302,[2023-04-23 19:06:23 551],103.0,0.005,0.0075,0
408,3370.302,[2023-04-23 19:06:24 551],102.0,0.0022,0.0026,0
409,3371.302,[2023-04-23 19:06:25 551],104.0,0.0083,0.0159,0
410,3372.302,[2023-04-23 19:06:26 551],107.0,0.0023,0.0041,0
411,3373.302,[2023-04-23 19:06:27 551],108.0,0.0039,0.0045,0
412,3374.302,[2023-04-23 19:06:28 551],108.0,0.0079,0.01,0
413,3375.302,[2023-04-23 19:06:29 551],107.0,0.0083,0.0104,0
414,3376.302,[2023-04-23 19:06:30 551],107.0,0.0075,0.0095,0
415,3377.302,[2023-04-23 19:06:31 551],108.0,0.0043,0.0054,0
416,3378.302,[2023-04-23 19:06:32 551],106.0,0.0096,0.0138,0
417,3379.302,[2023-04-23 19:06:33 551],104.0,0.011,0.0148,0
418,3380.302,[2023-04-23 19:06:34 551],103.0,0.0063,0.0105,0
419,3381.302,[2023-04-23 19:06:35 551],104.0,0.0034,0.0044,0
420,3382.302,[2023-04-23 19:06:36 551],104.0,0.0036,0.0041,0
421,3383.302,[2023-04-23 19:06:37 551],103.0,0.0047,0.0059,0
422,3384.302,[2023-04-23 19:06:38 551],103.0,0.0087,0.0123,0
423,3385.302,[2023-04-23 19:06:39 551],103.0,0.0184,0.0269,0
424,3386.302,[2023-04-23 19:06:40 551],102.0,0.0072,0.0111,0
425,3387.302,[2023-04-23 19:06:41 551],102.0,0.0044,0.0055,0
426,3388.302,[2023-04-23 19:06:42 551],103.0,0.004,0.0046,0
427,3389.302,[2023-04-23 19:06:43 551],104.0,0.0026,0.003,0
428,3390.302,[2023-04-23 19:06:44 551],104.0,0.0024,0.0028,0
429,3391.302,[2023-04-23 19:06:45 551],104.0,0.0025,0.0028,0
430,3392.302,[2023-04-23 19:06:46 551],105.0,0.0021,0.0025,0
431,3393.302,[2023-04-23 19:06:47 551],106.0,0.0027,0.0032,0
432,3394.302,[2023-04-23 19:06:48 551],106.0,0.0029,0.0035,0
433,3395.302,[2023-04-23 19:06:49 551],106.0,0.0033,0.0041,0
434,3396.302,[2023-04-23 19:06:50 551],106.0,0.0023,0.0028,0
435,3397.302,[2023-04-23 19:06:51 551],106.0,0.0019,0.0023,0
436,3398.302,[2023-04-23 19:06:52 551],106.0,0.0041,0.0055,0
437,3399.302,[2023-04-23 19:06:53 551],106.0,0.0025,0.0028,0
438,3400.302,[2023-04-23 19:06:54 551],106.0,0.0019,0.0022,0
439,3401.302,[2023-04-23 19:06:55 551],106.0,0.0022,0.0026,0
440,3402.302,[2023-04-23 19:06:56 551],106.0,0.003,0.0038,0
441,3403.302,[2023-04-23 19:06:57 551],106.0,0.0022,0.0026,0
442,3404.302,[2023-04-23 19:06:58 551],106.0,0.0027,0.0032,0
443,3405.302,[2023-04-23 19:06:59 551],103.0,0.002,0.0024,0
444,3406.302,[2023-04-23 19:07:00 551],99.0,0.0022,0.0029,0
445,3407.302,[2023-04-23 19:07:01 551],97.0,0.0021,0.0024,0
446,3408.302,[2023-04-23 19:07:02 551],93.0,0.0019,0.0022,0
447,3409.302,[2023-04-23 19:07:03 551],91.0,0.0019,0.0023,0
448,3410.302,[2023-04-23 19:07:04 551],89.0,0.002,0.0022,0
449,3411.302,[2023-04-23 19:07:05 551],88.0,0.0018,0.0021,0
450,3412.302,[2023-04-23 19:07:06 551],87.0,0.0017,0.002,0
451,3413.302,[2023-04-23 19:07:07 551],85.0,0.0019,0.0021,0
452,3414.302,[2023-04-23 19:07:08 551],82.0,0.0174,0.0281,0
453,3415.302,[2023-04-23 19:07:09 551],79.0,0.02,0.0232,0
454,3416.302,[2023-04-23 19:07:10 551],78.0,0.0135,0.0245,0
455,3417.302,[2023-04-23 19:07:11 551],79.0,0.0095,0.0129,0
456,3418.302,[2023-04-23 19:07:12 551],80.0,0.0201,0.025,0
457,3419.302,[2023-04-23 19:07:13 551],81.0,0.0218,0.0266,0
458,3420.302,[2023-04-23 19:07:14 551],82.0,0.0152,0.0194,0
459,3421.302,[2023-04-23 19:07:15 551],83.0,0.0209,0.0544,0
460,3422.302,[2023-04-23 19:07:16 551],84.0,0.0045,0.0093,0
461,3423.302,[2023-04-23 19:07:17 551],84.0,0.0021,0.0024,0
462,3424.302,[2023-04-23 19:07:18 551],83.0,0.0018,0.0023,0
463,3425.302,[2023-04-23 19:07:19 551],83.0,0.0021,0.0024,0
464,3426.302,[2023-04-23 19:07:20 551],82.0,0.0016,0.0019,0
465,3427.302,[2023-04-23 19:07:21 551],81.0,0.0018,0.0021,0
466,3428.302,[2023-04-23 19:07:22 551],81.0,0.0023,0.0027,0
467,3429.302,[2023-04-23 19:07:23 551],81.0,0.0026,0.0031,0
468,3430.302,[2023-04-23 19:07:24 551],81.0,0.0028,0.0034,0
469,3431.302,[2023-04-23 19:07:25 551],81.0,0.0023,0.0028,0
470,3432.302,[2023-04-23 19:07:26 551],81.0,0.0023,0.0029,0
471,3433.302,[2023-04-23 19:07:27 551],82.0,0.0182,0.024,0
472,3434.302,[2023-04-23 19:07:28 551],82.0,0.0171,0.0198,0
473,3435.302,[2023-04-23 19:07:29 551],83.0,0.0024,0.0027,0
474,3436.302,[2023-04-23 19:07:30 551],83.0,0.0018,0.0021,0
475,3437.302,[2023-04-23 19:07:31 551],83.0,0.0017,0.002,0
476,3438.302,[2023-04-23 19:07:32 551],84.0,0.0018,0.0021,0
477,3439.302,[2023-04-23 19:07:33 551],84.0,0.002,0.0023,0
478,3440.302,[2023-04-23 19:07:34 551],83.0,0.002,0.0024,0
479,3441.302,[2023-04-23 19:07:35 551],82.0,0.0019,0.0023,0
480,3442.302,[2023-04-23 19:07:36 551],80.0,0.002,0.0024,0
481,3443.302,[2023-04-23 19:07:37 551],79.0,0.0019,0.0022,0
482,3444.302,[2023-04-23 19:07:38 551],78.0,0.0019,0.0022,0
483,3445.302,[2023-04-23 19:07:39 551],76.0,0.0018,0.002,0
484,3446.302,[2023-04-23 19:07:40 551],74.0,0.0025,0.0032,0
485,3447.302,[2023-04-23 19:07:41 551],73.0,0.0155,0.0249,0
486,3448.302,[2023-04-23 19:07:42 551],72.0,0.0118,0.0157,0
487,3449.302,[2023-04-23 19:07:43 551],71.0,0.0033,0.0044,0
488,3450.302,[2023-04-23 19:07:44 551],70.0,0.0025,0.003,0
489,3451.302,[2023-04-23 19:07:45 551],72.0,0.0033,0.0039,0
490,3452.302,[2023-04-23 19:07:46 551],74.0,0.0035,0.0041,0
491,3453.302,[2023-04-23 19:07:47 551],76.0,0.0032,0.0037,0
492,3454.302,[2023-04-23 19:07:48 551],79.0,0.0045,0.006,0
493,3455.302,[2023-04-23 19:07:49 551],82.0,0.0024,0.0029,0
494,3456.302,[2023-04-23 19:07:50 551],83.0,0.0023,0.0027,0
495,3457.302,[2023-04-23 19:07:51 551],84.0,0.0024,0.0027,0
496,3458.302,[2023-04-23 19:07:52 551],82.0,0.0023,0.0027,0
497,3459.302,[2023-04-23 19:07:53 551],80.0,0.0022,0.0026,0
498,3460.302,[2023-04-23 19:07:54 551],79.0,0.0021,0.0024,0
499,3461.302,[2023-04-23 19:07:55 551],79.0,0.0025,0.0031,0
500,3462.302,[2023-04-23 19:07:56 551],77.0,0.0023,0.0026,0
501,3463.302,[2023-04-23 19:07:57 551],75.0,0.0022,0.0027,0
502,3464.302,[2023-04-23 19:07:58 551],74.0,0.0021,0.0024,0
503,3465.302,[2023-04-23 19:07:59 551],73.0,0.0073,0.0113,0
504,3466.302,[2023-04-23 19:08:00 551],72.0,0.0113,0.0153,0
505,3467.302,[2023-04-23 19:08:01 551],72.0,0.006,0.0079,0
506,3468.302,[2023-04-23 19:08:02 551],72.0,0.009,0.012,0
507,3469.302,[2023-04-23 19:08:03 551],73.0,0.003,0.0037,0
508,3470.302,[2023-04-23 19:08:04 551],73.0,0.002,0.0024,0
509,3471.302,[2023-04-23 19:08:05 551],72.0,0.0101,0.0141,0
510,3472.302,[2023-04-23 19:08:06 551],73.0,0.0134,0.0169,0
511,3473.302,[2023-04-23 19:08:07 551],74.0,0.0213,0.0335,0
512,3474.302,[2023-04-23 19:08:08 551],76.0,0.0041,0.0091,0
513,3475.302,[2023-04-23 19:08:09 551],77.0,0.0029,0.005,0
514,3476.302,[2023-04-23 19:08:10 551],78.0,0.0027,0.0044,0
515,3477.302,[2023-04-23 19:08:11 551],78.0,0.002,0.0035,0
516,3478.302,[2023-04-23 19:08:12 551],78.0,0.0056,0.0079,0
517,3479.302,[2023-04-23 19:08:13 551],78.0,0.0143,0.0357,0
518,3480.302,[2023-04-23 19:08:14 551],78.0,0.0024,0.0028,0
519,3481.302,[2023-04-23 19:08:15 551],78.0,0.0022,0.0025,0
520,3482.302,[2023-04-23 19:08:16 551],78.0,0.0019,0.0022,0
521,3483.302,[2023-04-23 19:08:17 551],79.0,0.0019,0.0022,0
522,3484.302,[2023-04-23 19:08:18 551],80.0,0.0017,0.002,0
523,3485.302,[2023-04-23 19:08:19 551],80.0,0.0018,0.0022,0
524,3486.302,[2023-04-23 19:08:20 551],80.0,0.0021,0.0023,0
525,3487.302,[2023-04-23 19:08:21 551],80.0,0.0031,0.0042,0
526,3488.302,[2023-04-23 19:08:22 551],80.0,0.0023,0.0028,0
527,3489.302,[2023-04-23 19:08:23 551],80.0,0.0022,0.0026,0
528,3490.302,[2023-04-23 19:08:24 551],80.0,0.0021,0.0026,0
529,3491.302,[2023-04-23 19:08:25 551],80.0,0.0019,0.0022,0
530,3492.302,[2023-04-23 19:08:26 551],80.0,0.002,0.0024,0
531,3493.302,[2023-04-23 19:08:27 551],80.0,0.0021,0.0025,0
532,3494.302,[2023-04-23 19:08:28 551],80.0,0.0024,0.0028,0
533,3495.302,[2023-04-23 19:08:29 551],80.0,0.0021,0.0025,0
534,3496.302,[2023-04-23 19:08:30 551],80.0,0.0022,0.0025,0
535,3497.302,[2023-04-23 19:08:31 551],80.0,0.0021,0.0025,0
536,3498.302,[2023-04-23 19:08:32 551],80.0,0.0021,0.0024,0
537,3499.302,[2023-04-23 19:08:33 551],80.0,0.0023,0.0028,0
538,3500.302,[2023-04-23 19:08:34 551],79.0,0.0018,0.0022,0
539,3501.302,[2023-04-23 19:08:35 551],77.0,0.0019,0.0023,0
540,3502.302,[2023-04-23 19:08:36 551],75.0,0.002,0.0023,0
541,3503.302,[2023-04-23 19:08:37 551],72.0,0.0021,0.0025,0
542,3504.302,[2023-04-23 19:08:38 551],70.0,0.0018,0.0022,0
543,3505.302,[2023-04-23 19:08:39 551],69.0,0.0019,0.0022,0
544,3506.302,[2023-04-23 19:08:40 551],67.0,0.0019,0.0022,0
545,3507.302,[2023-04-23 19:08:41 551],66.0,0.0019,0.0022,0
546,3508.302,[2023-04-23 19:08:42 551],66.0,0.0017,0.0019,0
547,3509.302,[2023-04-23 19:08:43 551],66.0,0.002,0.0022,0
548,3510.302,[2023-04-23 19:08:44 551],67.0,0.002,0.0023,0
549,3511.302,[2023-04-23 19:08:45 551],66.0,0.0021,0.0023,0
550,3512.302,[2023-04-23 19:08:46 551],67.0,0.0019,0.0022,0
551,3513.302,[2023-04-23 19:08:47 551],67.0,0.0019,0.0022,0
552,3514.302,[2023-04-23 19:08:48 551],68.0,0.0019,0.0022,0
553,3515.302,[2023-04-23 19:08:49 551],69.0,0.0035,0.0046,0
554,3516.302,[2023-04-23 19:08:50 551],69.0,0.002,0.0025,0
555,3517.302,[2023-04-23 19:08:51 551],69.0,0.002,0.0023,0
556,3518.302,[2023-04-23 19:08:52 551],70.0,0.002,0.0023,0
557,3519.302,[2023-04-23 19:08:53 551],70.0,0.0018,0.0023,0
558,3520.302,[2023-04-23 19:08:54 551],70.0,0.0022,0.0026,0
559,3521.302,[2023-04-23 19:08:55 551],69.0,0.0034,0.0048,0
560,3522.302,[2023-04-23 19:08:56 551],69.0,0.0098,0.0156,0
561,3523.302,[2023-04-23 19:08:57 551],68.0,0.0057,0.0085,0
562,3524.302,[2023-04-23 19:08:58 551],67.0,0.0058,0.0089,0
563,3525.302,[2023-04-23 19:08:59 551],68.0,0.003,0.0037,0
564,3526.302,[2023-04-23 19:09:00 551],68.0,0.0021,0.0025,0
565,3527.302,[2023-04-23 19:09:01 551],69.0,0.0019,0.0023,0
566,3528.302,[2023-04-23 19:09:02 551],71.0,0.0019,0.0024,0
567,3529.302,[2023-04-23 19:09:03 551],74.0,0.0022,0.0026,0
568,3530.302,[2023-04-23 19:09:04 551],76.0,0.0029,0.0033,0
569,3531.302,[2023-04-23 19:09:05 551],79.0,0.0023,0.0026,0
570,3532.302,[2023-04-23 19:09:06 551],79.0,0.0024,0.0027,0
571,3533.302,[2023-04-23 19:09:07 551],78.0,0.002,0.0022,0
572,3534.302,[2023-04-23 19:09:08 551],76.0,0.0048,0.0066,0
573,3535.302,[2023-04-23 19:09:09 551],74.0,0.0193,0.0275,0
574,3536.302,[2023-04-23 19:09:10 551],73.0,0.0233,0.0277,0
575,3537.302,[2023-04-23 19:09:11 551],72.0,0.0027,0.0033,0
576,3538.302,[2023-04-23 19:09:12 551],72.0,0.0047,0.0052,0
577,3539.302,[2023-04-23 19:09:13 551],73.0,0.0034,0.0038,0
578,3540.302,[2023-04-23 19:09:14 551],73.0,0.0025,0.0029,0
579,3541.302,[2023-04-23 19:09:15 551],74.0,0.0019,0.0022,0
580,3542.302,[2023-04-23 19:09:16 551],76.0,0.0019,0.0022,0
581,3543.302,[2023-04-23 19:09:17 551],79.0,0.004,0.0046,0
582,3544.302,[2023-04-23 19:09:18 551],80.0,0.0019,0.0023,0
583,3545.302,[2023-04-23 19:09:19 551],80.0,0.0021,0.0024,0
584,3546.302,[2023-04-23 19:09:20 551],78.0,0.0019,0.0023,0
585,3547.302,[2023-04-23 19:09:21 551],76.0,0.0019,0.0021,0
586,3548.302,[2023-04-23 19:09:22 551],74.0,0.002,0.0023,0
587,3549.302,[2023-04-23 19:09:23 551],73.0,0.002,0.0023,0
588,3550.302,[2023-04-23 19:09:24 551],73.0,0.0018,0.0021,0
589,3551.302,[2023-04-23 19:09:25 551],73.0,0.0017,0.002,0
590,3552.302,[2023-04-23 19:09:26 551],71.0,0.0018,0.0021,0
591,3553.302,[2023-04-23 19:09:27 551],69.0,0.0018,0.002,0
592,3554.302,[2023-04-23 19:09:28 551],68.0,0.002,0.0024,0
593,3555.302,[2023-04-23 19:09:29 551],69.0,0.0019,0.0021,0
594,3556.302,[2023-04-23 19:09:30 551],68.0,0.0035,0.0041,0
595,3557.302,[2023-04-23 19:09:31 551],69.0,0.0022,0.0026,0
596,3558.302,[2023-04-23 19:09:32 551],70.0,0.0022,0.0025,0
597,3559.302,[2023-04-23 19:09:33 551],71.0,0.0019,0.0022,0
598,3560.302,[2023-04-23 19:09:34 551],69.0,0.0018,0.0021,0
599,3561.302,[2023-04-23 19:09:35 551],67.0,0.0019,0.0022,0
600,3562.302,[2023-04-23 19:09:36 551],66.0,0.0018,0.0022,0
601,3563.302,[2023-04-23 19:09:37 551],66.0,0.0017,0.0021,0
602,3564.302,[2023-04-23 19:09:38 551],67.0,0.0019,0.0022,0
603,3565.302,[2023-04-23 19:09:39 551],68.0,0.0019,0.0022,0
604,3566.302,[2023-04-23 19:09:40 551],72.0,0.0225,0.0285,0
605,3567.302,[2023-04-23 19:09:41 551],73.0,0.0119,0.0159,0
606,3568.302,[2023-04-23 19:09:42 551],73.0,0.0047,0.0073,0
607,3569.302,[2023-04-23 19:09:43 551],74.0,0.002,0.0024,0
608,3570.302,[2023-04-23 19:09:44 551],75.0,0.0036,0.0045,0
609,3571.302,[2023-04-23 19:09:45 551],75.0,0.02,0.0258,0
610,3572.302,[2023-04-23 19:09:46 551],75.0,0.0219,0.0397,0
611,3573.302,[2023-04-23 19:09:47 551],75.0,0.0189,0.0272,0
612,3574.302,[2023-04-23 19:09:48 551],75.0,0.0167,0.0212,0
613,3575.302,[2023-04-23 19:09:49 551],75.0,0.0197,0.0234,0
614,3576.302,[2023-04-23 19:09:50 551],75.0,0.0173,0.027,0
615,3577.302,[2023-04-23 19:09:51 551],75.0,0.0198,0.0291,0
616,3578.302,[2023-04-23 19:09:52 551],75.0,0.0302,0.0622,0
617,3579.302,[2023-04-23 19:09:53 551],75.0,0.0144,0.0183,0
618,3580.302,[2023-04-23 19:09:54 551],75.0,0.0034,0.0041,0
619,3581.302,[2023-04-23 19:09:55 551],75.0,0.0033,0.004,0
620,3582.302,[2023-04-23 19:09:56 551],75.0,0.0029,0.0048,0
621,3583.302,[2023-04-23 19:09:57 551],77.0,0.0032,0.0085,0
622,3584.302,[2023-04-23 19:09:58 551],81.0,0.003,0.0035,0
623,3585.302,[2023-04-23 19:09:59 551],84.0,0.003,0.0036,0
624,3586.302,[2023-04-23 19:10:00 551],86.0,0.0027,0.0032,0
625,3587.302,[2023-04-23 19:10:01 551],87.0,0.0021,0.0026,0
626,3588.302,[2023-04-23 19:10:02 551],88.0,0.0023,0.0027,0
627,3589.302,[2023-04-23 19:10:03 551],88.0,0.0022,0.0026,0
628,3590.302,[2023-04-23 19:10:04 551],88.0,0.0019,0.0023,0
629,3591.302,[2023-04-23 19:10:05 551],89.0,0.0019,0.0022,0
630,3592.302,[2023-04-23 19:10:06 551],89.0,0.0019,0.0022,0
631,3593.302,[2023-04-23 19:10:07 551],89.0,0.0019,0.0022,0
632,3594.302,[2023-04-23 19:10:08 551],89.0,0.0018,0.0022,0
633,3595.302,[2023-04-23 19:10:09 551],89.0,0.0018,0.0021,0
634,3596.302,[2023-04-23 19:10:10 551],89.0,0.0022,0.0025,0
635,3597.302,[2023-04-23 19:10:11 551],89.0,0.0018,0.002,0
636,3598.302,[2023-04-23 19:10:12 551],89.0,0.0019,0.0022,0
637,3599.302,[2023-04-23 19:10:13 551],88.0,0.002,0.0023,0
638,3600.302,[2023-04-23 19:10:14 551],85.0,0.0018,0.002,0
639,3601.302,[2023-04-23 19:10:15 551],81.0,0.0019,0.0022,0
640,3602.302,[2023-04-23 19:10:16 551],78.0,0.0018,0.002,0
641,3603.302,[2023-04-23 19:10:17 551],74.0,0.0019,0.0022,0
642,3604.302,[2023-04-23 19:10:18 551],72.0,0.0018,0.0023,0
643,3605.302,[2023-04-23 19:10:19 551],70.0,0.0018,0.0021,0
644,3606.302,[2023-04-23 19:10:20 551],69.0,0.0019,0.0022,0
645,3607.302,[2023-04-23 19:10:21 551],67.0,0.0021,0.0024,0
646,3608.302,[2023-04-23 19:10:22 551],66.0,0.0022,0.0027,0
647,3609.302,[2023-04-23 19:10:23 551],68.0,0.0078,0.0101,0
648,3610.302,[2023-04-23 19:10:24 551],69.0,0.0067,0.0079,0
649,3611.302,[2023-04-23 19:10:25 551],69.0,0.0034,0.0041,0
650,3612.302,[2023-04-23 19:10:26 551],70.0,0.0025,0.003,0
651,3613.302,[2023-04-23 19:10:27 551],71.0,0.0017,0.0021,0
652,3614.302,[2023-04-23 19:10:28 551],72.0,0.0019,0.0022,0
653,3615.302,[2023-04-23 19:10:29 551],70.0,0.002,0.0022,0
654,3616.302,[2023-04-23 19:10:30 551],69.0,0.002,0.0023,0
655,3617.302,[2023-04-23 19:10:31 551],69.0,0.0019,0.0022,0
656,3618.302,[2023-04-23 19:10:32 551],70.0,0.0019,0.0022,0
657,3619.302,[2023-04-23 19:10:33 551],70.0,0.0019,0.0023,0
658,3620.302,[2023-04-23 19:10:34 551],69.0,0.0021,0.0024,0
659,3621.302,[2023-04-23 19:10:35 551],70.0,0.0018,0.0021,0
660,3622.302,[2023-04-23 19:10:36 551],70.0,0.0019,0.0021,0
661,3623.302,[2023-04-23 19:10:37 551],69.0,0.0017,0.002,0
662,3624.302,[2023-04-23 19:10:38 551],69.0,0.002,0.0022,0
663,3625.302,[2023-04-23 19:10:39 551],69.0,0.0018,0.0021,0
664,3626.302,[2023-04-23 19:10:40 551],68.0,0.002,0.0023,0
665,3627.302,[2023-04-23 19:10:41 551],67.0,0.0018,0.0021,0
666,3628.302,[2023-04-23 19:10:42 551],66.0,0.0049,0.0065,0
667,3629.302,[2023-04-23 19:10:43 551],65.0,0.0193,0.0265,0
668,3630.302,[2023-04-23 19:10:44 551],64.0,0.0092,0.0158,0
669,3631.302,[2023-04-23 19:10:45 551],64.0,0.0049,0.0075,0
670,3632.302,[2023-04-23 19:10:46 551],65.0,0.0074,0.0104,0
671,3633.302,[2023-04-23 19:10:47 551],66.0,0.0032,0.0059,0
672,3634.302,[2023-04-23 19:10:48 551],68.0,0.0023,0.0027,0
673,3635.302,[2023-04-23 19:10:49 551],71.0,0.0024,0.0031,0
674,3636.302,[2023-04-23 19:10:50 551],72.0,0.009,0.0156,0
675,3637.302,[2023-04-23 19:10:51 551],75.0,0.0053,0.0079,0
676,3638.302,[2023-04-23 19:10:52 551],79.0,0.0075,0.012,0
677,3639.302,[2023-04-23 19:10:53 551],82.0,0.003,0.0052,0
678,3640.302,[2023-04-23 19:10:54 551],83.0,0.0023,0.0058,0
679,3641.302,[2023-04-23 19:10:55 551],87.0,0.0019,0.0024,0
680,3642.302,[2023-04-23 19:10:56 551],89.0,0.002,0.003,0
681,3643.302,[2023-04-23 19:10:57 551],88.0,0.0019,0.0022,0
682,3644.302,[2023-04-23 19:10:58 551],87.0,0.002,0.0023,0
683,3645.302,[2023-04-23 19:10:59 551],85.0,0.0019,0.0022,0
684,3646.302,[2023-04-23 19:11:00 551],83.0,0.0018,0.0021,0
685,3647.302,[2023-04-23 19:11:01 551],80.0,0.0019,0.003,0
686,3648.302,[2023-04-23 19:11:02 551],75.0,0.002,0.0023,0
687,3649.302,[2023-04-23 19:11:03 551],73.0,0.0019,0.0025,0
688,3650.302,[2023-04-23 19:11:04 551],72.0,0.0019,0.0023,0
689,3651.302,[2023-04-23 19:11:05 551],71.0,0.0018,0.0021,0
690,3652.302,[2023-04-23 19:11:06 551],70.0,0.002,0.0024,0
691,3653.302,[2023-04-23 19:11:07 551],70.0,0.0019,0.0028,0
692,3654.302,[2023-04-23 19:11:08 551],72.0,0.0019,0.0022,0
693,3655.302,[2023-04-23 19:11:09 551],73.0,0.0036,0.004,0
694,3656.302,[2023-04-23 19:11:10 551],73.0,0.0027,0.003,0
695,3657.302,[2023-04-23 19:11:11 551],72.0,0.0017,0.002,0
696,3658.302,[2023-04-23 19:11:12 551],71.0,0.0019,0.0023,0
697,3659.302,[2023-04-23 19:11:13 551],71.0,0.0017,0.0021,0
698,3660.302,[2023-04-23 19:11:14 551],71.0,0.0016,0.0019,0
699,3661.302,[2023-04-23 19:11:15 551],70.0,0.002,0.0024,0
700,3662.302,[2023-04-23 19:11:16 551],69.0,0.0019,0.0023,0
701,3663.302,[2023-04-23 19:11:17 551],69.0,0.0019,0.0022,0
702,3664.302,[2023-04-23 19:11:18 551],69.0,0.0036,0.0053,0
703,3665.302,[2023-04-23 19:11:19 551],68.0,0.0044,0.0071,0
704,3666.302,[2023-04-23 19:11:20 551],68.0,0.0033,0.0039,0
705,3667.302,[2023-04-23 19:11:21 551],69.0,0.0022,0.0025,0
706,3668.302,[2023-04-23 19:11:22 551],70.0,0.0022,0.0025,0
707,3669.302,[2023-04-23 19:11:23 551],71.0,0.0024,0.0031,0
708,3670.302,[2023-04-23 19:11:24 551],72.0,0.0023,0.0027,0
709,3671.302,[2023-04-23 19:11:25 551],70.0,0.0023,0.0026,0
710,3672.302,[2023-04-23 19:11:26 551],69.0,0.0025,0.0028,0
711,3673.302,[2023-04-23 19:11:27 551],68.0,0.0024,0.0027,0
712,3674.302,[2023-04-23 19:11:28 551],67.0,0.0021,0.0026,0
713,3675.302,[2023-04-23 19:11:29 551],65.0,0.0019,0.0023,0
714,3676.302,[2023-04-23 19:11:30 551],64.0,0.0021,0.0023,0
715,3677.302,[2023-04-23 19:11:31 551],65.0,0.0019,0.0025,0
716,3678.302,[2023-04-23 19:11:32 551],67.0,0.0019,0.0022,0
717,3679.302,[2023-04-23 19:11:33 551],69.0,0.002,0.0022,0
718,3680.302,[2023-04-23 19:11:34 551],70.0,0.0024,0.0028,0
719,3681.302,[2023-04-23 19:11:35 551],70.0,0.0024,0.0027,0
720,3682.302,[2023-04-23 19:11:36 551],70.0,0.002,0.0023,0
721,3683.302,[2023-04-23 19:11:37 551],70.0,0.002,0.0023,0
722,3684.302,[2023-04-23 19:11:38 551],70.0,0.0019,0.0022,0
723,3685.302,[2023-04-23 19:11:39 551],69.0,0.0019,0.0023,0
724,3686.302,[2023-04-23 19:11:40 551],70.0,0.0018,0.0021,0
725,3687.302,[2023-04-23 19:11:41 551],70.0,0.0019,0.0021,0
726,3688.302,[2023-04-23 19:11:42 551],71.0,0.0018,0.0021,0
727,3689.302,[2023-04-23 19:11:43 551],71.0,0.0024,0.0028,0
728,3690.302,[2023-04-23 19:11:44 551],72.0,0.0053,0.0061,0
729,3691.302,[2023-04-23 19:11:45 551],73.0,0.0044,0.0051,0
730,3692.302,[2023-04-23 19:11:46 551],73.0,0.002,0.0024,0
