seconds,date,speed,hr,core_temperature,x,y,z,raw_rr,filtered_rr,difference_rr,hr_rmssd,activity_load_2d,activity_load_3d
2980.978,2023-04-23 19:00:18.745,,,,,,,,587.0,0.0,,,
2981.469,2023-04-23 19:00:19.236,,,,,,,608.0,,,,,
2981.565,2023-04-23 19:00:19.332,,,,,,,,586.0,0.0,,,
2982.077,2023-04-23 19:00:19.844,,,,,,,633.0,,,,,
2982.151,2023-04-23 19:00:19.918,,,,,,,,548.0,0.0,,,
2982.699,2023-04-23 19:00:20.466,,,,,,,,676.0,0.0,,,
2982.71,2023-04-23 19:00:20.477,,,,,,,630.0,,,,,
2983.34,2023-04-23 19:00:21.107,,,,,,,553.0,,,,,
2983.375,2023-04-23 19:00:21.142,,,,,,,,570.0,0.0,,,
2983.893,2023-04-23 19:00:21.660,,,,,,,785.0,,,,,
2983.945,2023-04-23 19:00:21.712,,,,,,,,554.0,0.0,,,
2984.499,2023-04-23 19:00:22.266,,,,,,,,622.0,-93.0,,,
2984.678,2023-04-23 19:00:22.445,,,,,,,641.0,,,,,
2985.121,2023-04-23 19:00:22.888,,,,,,,,573.0,0.0,,,
2985.319,2023-04-23 19:00:23.086,,,,,,,629.0,,,,,
2985.694,2023-04-23 19:00:23.461,,,,,,,,614.0,0.0,,,
2985.948,2023-04-23 19:00:23.715,,,,,,,761.0,,,,,
2986.308,2023-04-23 19:00:24.075,,,,,,,,533.0,199.0,,,
2986.709,2023-04-23 19:00:24.476,,,,,,,1048.0,,,,,
2986.841,2023-04-23 19:00:24.608,,,,,,,,560.0,242.0,,,
2987.401,2023-04-23 19:00:25.168,,,,,,,,569.0,0.0,,,
2987.757,2023-04-23 19:00:25.524,,,,,,,563.0,,,,,
2987.97,2023-04-23 19:00:25.737,,,,,,,,595.0,0.0,,,
2988.32,2023-04-23 19:00:26.087,,,,,,,568.0,,,,,
2988.565,2023-04-23 19:00:26.332,,,,,,,,591.0,0.0,,,
2988.888,2023-04-23 19:00:26.655,,,,,,,381.0,,,,,
2989.156,2023-04-23 19:00:26.923,,,,,,,,577.0,0.0,,,
2989.269,2023-04-23 19:00:27.036,,,,,,,537.0,,,,,
2989.733,2023-04-23 19:00:27.500,,,,,,,,576.0,0.0,,,
2989.806,2023-04-23 19:00:27.573,,,,,,,392.0,,,,,
2990.198,2023-04-23 19:00:27.965,,,,,,,467.0,,,,,
2990.309,2023-04-23 19:00:28.076,,,,,,,,626.0,0.0,,,
2990.665,2023-04-23 19:00:28.432,,,,,,,627.0,,,,,
2990.935,2023-04-23 19:00:28.702,,,,,,,,568.0,0.0,,,
2991.292,2023-04-23 19:00:29.059,,,,,,,656.0,,,,,
2991.503,2023-04-23 19:00:29.270,,,,,,,,608.0,0.0,,,
2991.948,2023-04-23 19:00:29.715,,,,,,,695.0,,,,,
2992.111,2023-04-23 19:00:29.878,,,,,,,,633.0,0.0,,,
2992.643,2023-04-23 19:00:30.410,,,,,,,708.0,,,,,
2992.744,2023-04-23 19:00:30.511,,,,,,,,630.0,0.0,,,
2993.351,2023-04-23 19:00:31.118,,,,,,,709.0,,,,,
2993.374,2023-04-23 19:00:31.141,,,,,,,,553.0,0.0,,,
2993.927,2023-04-23 19:00:31.694,,,,,,,,689.0,-96.0,,,
2994.06,2023-04-23 19:00:31.827,,,,,,,695.0,,,,,
2994.616,2023-04-23 19:00:32.383,,,,,,,,641.0,0.0,,,
2994.755,2023-04-23 19:00:32.522,,,,,,,672.0,,,,,
2995.257,2023-04-23 19:00:33.024,,,,,,,,629.0,0.0,,,
2995.427,2023-04-23 19:00:33.194,,,,,,,657.0,,,,,
2995.886,2023-04-23 19:00:33.653,,,,,,,,761.0,0.0,,,
2996.084,2023-04-23 19:00:33.851,,,,,,,339.0,,,,,
2996.423,2023-04-23 19:00:34.190,,,,,,,288.0,,,,,
2996.647,2023-04-23 19:00:34.414,,,,,,,,740.0,-308.0,,,
2996.936,2023-04-23 19:00:34.703,,,,,,,396.0,,,,,
2997.242,2023-04-23 19:00:35.009,,,,,,,,623.0,227.0,,,
2997.332,2023-04-23 19:00:35.099,,,,,,,274.0,,,,,
2997.387,2023-04-23 19:00:35.154,,,,,,,,563.0,0.0,,,
2997.606,2023-04-23 19:00:35.373,,,,,,,565.0,,,,,
2997.865,2023-04-23 19:00:35.632,,,,,,,,618.0,344.0,,,
2997.95,2023-04-23 19:00:35.717,,,,,,,,568.0,0.0,,,
2998.171,2023-04-23 19:00:35.938,,,,,,,355.0,,,,,
2998.483,2023-04-23 19:00:36.250,,,,,,,,565.0,0.0,,,
2998.518,2023-04-23 19:00:36.285,,,,,,,,575.0,194.0,,,
2998.526,2023-04-23 19:00:36.293,,,,,,,355.0,,,,,
2998.881,2023-04-23 19:00:36.648,,,,,,,555.0,,,,,
2999.048,2023-04-23 19:00:36.815,,,,,,,,586.0,231.0,,,
2999.093,2023-04-23 19:00:36.860,,,,,,,,537.0,0.0,,,
2999.436,2023-04-23 19:00:37.203,,,,,,,615.0,,,,,
2999.63,2023-04-23 19:00:37.397,,,,,,,,556.0,164.0,,,
2999.634,2023-04-23 19:00:37.401,,,,,,,,586.0,231.0,,,
3000.051,2023-04-23 19:00:37.818,,,,,,,625.0,,,,,
3000.186,2023-04-23 19:00:37.953,,,,,,,,531.0,64.0,,,
3000.22,2023-04-23 19:00:37.987,,,,,,,,555.0,0.0,,,
3000.676,2023-04-23 19:00:38.443,,,,,,,630.0,,,,,
3000.717,2023-04-23 19:00:38.484,,,,,,,,627.0,0.0,,,
3000.775,2023-04-23 19:00:38.542,,,,,,,,615.0,0.0,,,
3001.306,2023-04-23 19:00:39.073,,,,,,,637.0,,,,,
3001.344,2023-04-23 19:00:39.111,,,,,,,,656.0,0.0,,,
3001.39,2023-04-23 19:00:39.157,,,,,,,,625.0,0.0,,,
3001.943,2023-04-23 19:00:39.710,,,,,,,651.0,,,,,
3002.0,2023-04-23 19:00:39.767,,,,,,,,695.0,0.0,,,
3002.015,2023-04-23 19:00:39.782,,,,,,,,630.0,0.0,,,
3002.594,2023-04-23 19:00:40.361,,,,,,,659.0,,,,,
3002.645,2023-04-23 19:00:40.412,,,,,,,,637.0,0.0,,,
3002.695,2023-04-23 19:00:40.462,,,,,,,,708.0,0.0,,,
3003.253,2023-04-23 19:00:41.020,,,,,,,713.0,,,,,
3003.282,2023-04-23 19:00:41.049,,,,,,,,651.0,0.0,,,
3003.403,2023-04-23 19:00:41.170,,,,,,,,709.0,0.0,,,
3003.933,2023-04-23 19:00:41.700,,,,,,,,659.0,0.0,,,
3003.966,2023-04-23 19:00:41.733,,,,,,,721.0,,,,,
3004.112,2023-04-23 19:00:41.879,,,,,,,,695.0,0.0,,,
3004.592,2023-04-23 19:00:42.359,,,,,,,,713.0,0.0,,,
3004.687,2023-04-23 19:00:42.454,,,,,,,703.0,,,,,
3004.807,2023-04-23 19:00:42.574,,,,,,,,672.0,0.0,,,
3005.305,2023-04-23 19:00:43.072,,,,,,,,721.0,0.0,,,
3005.39,2023-04-23 19:00:43.157,,,,,,,674.0,,,,,
3005.479,2023-04-23 19:00:43.246,,,,,,,,657.0,0.0,,,
3006.026,2023-04-23 19:00:43.793,,,,,,,,703.0,0.0,,,
3006.064,2023-04-23 19:00:43.831,,,,,,,299.0,,,,,
3006.136,2023-04-23 19:00:43.903,,,,,,,,606.0,267.0,,,
3006.363,2023-04-23 19:00:44.130,,,,,,,524.0,,,,,
3006.729,2023-04-23 19:00:44.496,,,,,,,,674.0,0.0,,,
3006.742,2023-04-23 19:00:44.509,,,,,,,,594.0,306.0,,,
3006.887,2023-04-23 19:00:44.654,,,,,,,513.0,,,,,
3007.4,2023-04-23 19:00:45.167,,,,,,,568.0,,,,,
3007.403,2023-04-23 19:00:45.170,,,,,,,,588.0,289.0,,,
3007.968,2023-04-23 19:00:45.735,,,,,,,521.0,,,,,
3007.991,2023-04-23 19:00:45.758,,,,,,,,632.0,108.0,,,
3008.489,2023-04-23 19:00:46.256,,,,,,,732.0,,,,,
3008.623,2023-04-23 19:00:46.390,,,,,,,,653.0,140.0,,,
3009.221,2023-04-23 19:00:46.988,,,,,,,602.0,,,,,
3009.276,2023-04-23 19:00:47.043,,,,,,,,684.0,116.0,,,
3009.823,2023-04-23 19:00:47.590,,,,,,,603.0,,,,,
3009.96,2023-04-23 19:00:47.727,,,,,,,,652.0,131.0,,,
3010.426,2023-04-23 19:00:48.193,,,,,,,607.0,,,,,
3010.612,2023-04-23 19:00:48.379,,,,,,,,732.0,0.0,,,
3011.033,2023-04-23 19:00:48.800,,,,,,,567.0,,,,,
3011.344,2023-04-23 19:00:49.111,,,,,,,,602.0,0.0,,,
3011.6,2023-04-23 19:00:49.367,,,,,,,607.0,,,,,
3011.946,2023-04-23 19:00:49.713,,,,,,,,603.0,0.0,,,
3012.207,2023-04-23 19:00:49.974,,,,,,,609.0,,,,,
3012.549,2023-04-23 19:00:50.316,,,,,,,,607.0,0.0,,,
3012.816,2023-04-23 19:00:50.583,,,,,,,610.0,,,,,
3013.156,2023-04-23 19:00:50.923,,,,,,,,686.0,119.0,,,
3013.426,2023-04-23 19:00:51.193,,,,,,,553.0,,,,,
3013.842,2023-04-23 19:00:51.609,,,,,,,,607.0,0.0,,,
3013.979,2023-04-23 19:00:51.746,,,,,,,696.0,,,,,
3014.449,2023-04-23 19:00:52.216,,,,,,,,609.0,0.0,,,
3014.675,2023-04-23 19:00:52.442,,,,,,,512.0,,,,,
3015.058,2023-04-23 19:00:52.825,,,,,,,,610.0,0.0,,,
3015.187,2023-04-23 19:00:52.954,,,,,,,562.0,,,,,
3015.668,2023-04-23 19:00:53.435,,,,,,,,595.0,42.0,,,
3015.749,2023-04-23 19:00:53.516,,,,,,,663.0,,,,,
3016.263,2023-04-23 19:00:54.030,,,,,,,,696.0,0.0,,,
3016.412,2023-04-23 19:00:54.179,,,,,,,519.0,,,,,
3016.931,2023-04-23 19:00:54.698,,,,,,,354.0,,,,,
3016.959,2023-04-23 19:00:54.726,,,,,,,,670.0,158.0,,,
3017.285,2023-04-23 19:00:55.052,,,,,,,407.0,,,,,
3017.629,2023-04-23 19:00:55.396,,,,,,,,689.0,127.0,,,
3017.692,2023-04-23 19:00:55.459,,,,,,,398.0,,,,,
3018.09,2023-04-23 19:00:55.857,,,,,,,561.0,,,,,
3018.318,2023-04-23 19:00:56.085,,,,,,,,663.0,0.0,,,
3018.651,2023-04-23 19:00:56.418,,,,,,,546.0,,,,,
3018.981,2023-04-23 19:00:56.748,,,,,,,,649.0,130.0,,,
3019.197,2023-04-23 19:00:56.964,,,,,,,321.0,,,,,
3019.518,2023-04-23 19:00:57.285,,,,,,,584.0,,,,,
3019.63,2023-04-23 19:00:57.397,,,,,,,,607.0,253.0,,,
3020.102,2023-04-23 19:00:57.869,,,,,,,838.0,,,,,
3020.237,2023-04-23 19:00:58.004,,,,,,,,625.0,218.0,,,
3020.862,2023-04-23 19:00:58.629,,,,,,,,641.0,243.0,,,
3020.94,2023-04-23 19:00:58.707,,,,,,,570.0,,,,,
3021.503,2023-04-23 19:00:59.270,,,,,,,,576.0,15.0,,,
3021.51,2023-04-23 19:00:59.277,,,,,,,600.0,,,,,
3022.079,2023-04-23 19:00:59.846,,,,,,,,599.0,53.0,,,
3022.11,2023-04-23 19:00:59.877,,,,,,,1062.0,,,,,
3022.678,2023-04-23 19:01:00.445,,,,,,,,670.0,349.0,,,
3023.172,2023-04-23 19:01:00.939,,,,,,,276.0,,,,,
3023.348,2023-04-23 19:01:01.115,,,,,,,,584.0,0.0,,,
3023.448,2023-04-23 19:01:01.215,,,,,,,391.0,,,,,
3023.839,2023-04-23 19:01:01.606,,,,,,,519.0,,,,,
3023.932,2023-04-23 19:01:01.699,,,,,,,,838.0,0.0,,,
3024.358,2023-04-23 19:01:02.125,,,,,,,537.0,,,,,
3024.77,2023-04-23 19:01:02.537,,,,,,,,672.0,102.0,,,
3024.895,2023-04-23 19:01:02.662,,,,,,,292.0,,,,,
3025.187,2023-04-23 19:01:02.954,,,,,,,356.0,,,,,
3025.442,2023-04-23 19:01:03.209,,,,,,,,600.0,0.0,,,
3025.543,2023-04-23 19:01:03.310,,,,,,,555.0,,,,,
3026.042,2023-04-23 19:01:03.809,,,,,,,,689.0,-373.0,,,
3026.098,2023-04-23 19:01:03.865,,,,,,,628.0,,,,,
3026.726,2023-04-23 19:01:04.493,,,,,,,572.0,,,,,
3026.731,2023-04-23 19:01:04.498,,,,,,,,635.0,359.0,,,
3027.298,2023-04-23 19:01:05.065,,,,,,,260.0,,,,,
3027.366,2023-04-23 19:01:05.133,,,,,,,,654.0,263.0,,,
3027.558,2023-04-23 19:01:05.325,,,,,,,352.0,,,,,
3027.91,2023-04-23 19:01:05.677,,,,,,,604.0,,,,,
3028.02,2023-04-23 19:01:05.787,,,,,,,,649.0,130.0,,,
3028.514,2023-04-23 19:01:06.281,,,,,,,631.0,,,,,
3028.669,2023-04-23 19:01:06.436,,,,,,,,616.0,79.0,,,
3029.145,2023-04-23 19:01:06.912,,,,,,,547.0,,,,,
3029.285,2023-04-23 19:01:07.052,,,,,,,,606.0,314.0,,,
3029.692,2023-04-23 19:01:07.459,,,,,,,560.0,,,,,
3029.891,2023-04-23 19:01:07.658,,,,,,,,604.0,248.0,,,
3030.252,2023-04-23 19:01:08.019,,,,,,,626.0,,,,,
3030.495,2023-04-23 19:01:08.262,,,,,,,,572.0,17.0,,,
3030.878,2023-04-23 19:01:08.645,,,,,,,553.0,,,,,
3031.067,2023-04-23 19:01:08.834,,,,,,,,628.0,0.0,,,
3031.431,2023-04-23 19:01:09.198,,,,,,,573.0,,,,,
3031.695,2023-04-23 19:01:09.462,,,,,,,,572.0,0.0,,,
3032.004,2023-04-23 19:01:09.771,,,,,,,602.0,,,,,
3032.267,2023-04-23 19:01:10.034,,,,,,,,651.0,391.0,,,
3032.606,2023-04-23 19:01:10.373,,,,,,,645.0,,,,,
3032.918,2023-04-23 19:01:10.685,,,,,,,,597.0,245.0,,,
3033.251,2023-04-23 19:01:11.018,,,,,,,667.0,,,,,
3033.515,2023-04-23 19:01:11.282,,,,,,,,604.0,0.0,,,
3033.918,2023-04-23 19:01:11.685,,,,,,,706.0,,,,,
3034.119,2023-04-23 19:01:11.886,,,,,,,,631.0,0.0,,,
3034.624,2023-04-23 19:01:12.391,,,,,,,673.0,,,,,
3034.75,2023-04-23 19:01:12.517,,,,,,,,547.0,0.0,,,
3035.297,2023-04-23 19:01:13.064,,,,,,,711.0,560.0,-151.0,,,
3035.857,2023-04-23 19:01:13.624,,,,,,,,626.0,0.0,,,
3036.008,2023-04-23 19:01:13.775,,,,,,,691.0,,,,,
3036.483,2023-04-23 19:01:14.250,,,,,,,,553.0,0.0,,,
3036.699,2023-04-23 19:01:14.466,,,,,,,651.0,,,,,
3037.036,2023-04-23 19:01:14.803,,,,,,,,573.0,0.0,,,
3037.35,2023-04-23 19:01:15.117,,,,,,,632.0,,,,,
3037.609,2023-04-23 19:01:15.376,,,,,,,,602.0,0.0,,,
3037.982,2023-04-23 19:01:15.749,,,,,,,616.0,,,,,
3038.211,2023-04-23 19:01:15.978,,,,,,,,645.0,0.0,,,
3038.598,2023-04-23 19:01:16.365,,,,,,,600.0,,,,,
3038.856,2023-04-23 19:01:16.623,,,,,,,,667.0,0.0,,,
3039.198,2023-04-23 19:01:16.965,,,,,,,597.0,,,,,
3039.523,2023-04-23 19:01:17.290,,,,,,,,706.0,0.0,,,
3039.795,2023-04-23 19:01:17.562,,,,,,,594.0,,,,,
3040.229,2023-04-23 19:01:17.996,,,,,,,,673.0,0.0,,,
3040.389,2023-04-23 19:01:18.156,,,,,,,601.0,,,,,
3040.902,2023-04-23 19:01:18.669,,,,,,,,711.0,0.0,,,
3040.99,2023-04-23 19:01:18.757,,,,,,,603.0,,,,,
3041.593,2023-04-23 19:01:19.360,,,,,,,597.0,,,,,
3041.613,2023-04-23 19:01:19.380,,,,,,,,691.0,0.0,,,
3042.19,2023-04-23 19:01:19.957,,,,,,,589.0,,,,,
3042.304,2023-04-23 19:01:20.071,,,,,,,,651.0,0.0,,,
3042.779,2023-04-23 19:01:20.546,,,,,,,582.0,,,,,
3042.955,2023-04-23 19:01:20.722,,,,,,,,632.0,0.0,,,
3043.361,2023-04-23 19:01:21.128,,,,,,,587.0,,,,,
3043.587,2023-04-23 19:01:21.354,,,,,,,,616.0,0.0,,,
3043.948,2023-04-23 19:01:21.715,,,,,,,592.0,,,,,
3044.203,2023-04-23 19:01:21.970,,,,,,,,600.0,0.0,,,
3044.54,2023-04-23 19:01:22.307,,,,,,,603.0,,,,,
3044.803,2023-04-23 19:01:22.570,,,,,,,,597.0,0.0,,,
3045.143,2023-04-23 19:01:22.910,,,,,,,605.0,,,,,
3045.4,2023-04-23 19:01:23.167,,,,,,,,594.0,0.0,,,
3045.748,2023-04-23 19:01:23.515,,,,,,,606.0,,,,,
3045.994,2023-04-23 19:01:23.761,,,,,,,,601.0,0.0,,,
3046.354,2023-04-23 19:01:24.121,,,,,,,600.0,,,,,
3046.595,2023-04-23 19:01:24.362,,,,,,,,603.0,0.0,,,
3046.954,2023-04-23 19:01:24.721,,,,,,,586.0,,,,,
3047.198,2023-04-23 19:01:24.965,,,,,,,,597.0,0.0,,,
3047.54,2023-04-23 19:01:25.307,,,,,,,578.0,,,,,
3047.795,2023-04-23 19:01:25.562,,,,,,,,589.0,0.0,,,
3048.118,2023-04-23 19:01:25.885,,,,,,,569.0,,,,,
3048.384,2023-04-23 19:01:26.151,,,,,,,,582.0,0.0,,,
3048.687,2023-04-23 19:01:26.454,,,,,,,572.0,,,,,
3048.966,2023-04-23 19:01:26.733,,,,,,,,587.0,0.0,,,
3049.259,2023-04-23 19:01:27.026,,,,,,,571.0,,,,,
3049.553,2023-04-23 19:01:27.320,,,,,,,,592.0,0.0,,,
3049.83,2023-04-23 19:01:27.597,,,,,,,574.0,,,,,
3050.145,2023-04-23 19:01:27.912,,,,,,,,603.0,0.0,,,
3050.404,2023-04-23 19:01:28.171,,,,,,,574.0,,,,,
3050.748,2023-04-23 19:01:28.515,,,,,,,,605.0,0.0,,,
3050.978,2023-04-23 19:01:28.745,,,,,,,571.0,,,,,
3051.353,2023-04-23 19:01:29.120,,,,,,,,606.0,0.0,,,
3051.549,2023-04-23 19:01:29.316,,,,,,,581.0,,,,,
3051.959,2023-04-23 19:01:29.726,,,,,,,,600.0,0.0,,,
3052.13,2023-04-23 19:01:29.897,,,,,,,586.0,,,,,
3052.559,2023-04-23 19:01:30.326,,,,,,,,586.0,0.0,,,
3052.716,2023-04-23 19:01:30.483,,,,,,,597.0,,,,,
3053.145,2023-04-23 19:01:30.912,,,,,,,,578.0,0.0,,,
3053.313,2023-04-23 19:01:31.080,,,,,,,610.0,,,,,
3053.723,2023-04-23 19:01:31.490,,,,,,,,569.0,0.0,,,
3053.923,2023-04-23 19:01:31.690,,,,,,,616.0,,,,,
3054.292,2023-04-23 19:01:32.059,,,,,,,,572.0,0.0,,,
3054.539,2023-04-23 19:01:32.306,,,,,,,614.0,,,,,
3054.864,2023-04-23 19:01:32.631,,,,,,,,571.0,0.0,,,
3055.153,2023-04-23 19:01:32.920,,,,,,,612.0,,,,,
3055.435,2023-04-23 19:01:33.202,,,,,,,,574.0,0.0,,,
3055.765,2023-04-23 19:01:33.532,,,,,,,607.0,,,,,
3056.009,2023-04-23 19:01:33.776,,,,,,,,574.0,0.0,,,
3056.372,2023-04-23 19:01:34.139,,,,,,,598.0,,,,,
3056.583,2023-04-23 19:01:34.350,,,,,,,,571.0,0.0,,,
3056.97,2023-04-23 19:01:34.737,,,,,,,582.0,,,,,
3057.154,2023-04-23 19:01:34.921,,,,,,,,581.0,0.0,,,
3057.552,2023-04-23 19:01:35.319,,,,,,,571.0,,,,,
3057.735,2023-04-23 19:01:35.502,,,,,,,,586.0,0.0,,,
3058.123,2023-04-23 19:01:35.890,,,,,,,375.0,,,,,
3058.321,2023-04-23 19:01:36.088,,,,,,,,597.0,0.0,,,
3058.498,2023-04-23 19:01:36.265,,,,,,,372.0,,,,,
3058.87,2023-04-23 19:01:36.637,,,,,,,300.0,,,,,
3058.918,2023-04-23 19:01:36.685,,,,,,,,610.0,0.0,,,
3059.17,2023-04-23 19:01:36.937,,,,,,,669.0,,,,,
3059.528,2023-04-23 19:01:37.295,,,,,,,,616.0,0.0,,,
3059.839,2023-04-23 19:01:37.606,,,,,,,255.0,,,,,
3060.094,2023-04-23 19:01:37.861,,,,,,,553.0,,,,,
3060.144,2023-04-23 19:01:37.911,,,,,,,,614.0,0.0,,,
3060.647,2023-04-23 19:01:38.414,,,,,,,468.0,,,,,
3060.758,2023-04-23 19:01:38.525,,,,,,,,612.0,0.0,,,
3061.115,2023-04-23 19:01:38.882,,,,,,,488.0,,,,,
3061.37,2023-04-23 19:01:39.137,,,,,,,,607.0,0.0,,,
3061.603,2023-04-23 19:01:39.370,,,,,,,546.0,,,,,
3061.977,2023-04-23 19:01:39.744,,,,,,,,598.0,0.0,,,
3062.149,2023-04-23 19:01:39.916,,,,,,,352.0,,,,,
3062.501,2023-04-23 19:01:40.268,,,,,,,405.0,,,,,
3062.575,2023-04-23 19:01:40.342,,,,,,,,582.0,0.0,,,
3062.906,2023-04-23 19:01:40.673,,,,,,,425.0,,,,,
3063.157,2023-04-23 19:01:40.924,,,,,,,,571.0,0.0,,,
3063.331,2023-04-23 19:01:41.098,,,,,,,500.0,,,,,
3063.728,2023-04-23 19:01:41.495,,,,,,,,588.0,213.0,,,
3063.831,2023-04-23 19:01:41.598,,,,,,,572.0,,,,,
3064.316,2023-04-23 19:01:42.083,,,,,,,,494.0,122.0,,,
3064.403,2023-04-23 19:01:42.170,,,,,,,578.0,,,,,
3064.81,2023-04-23 19:01:42.577,,,,,,,,506.0,206.0,,,
3064.981,2023-04-23 19:01:42.748,,,,,,,546.0,,,,,
3065.316,2023-04-23 19:01:43.083,,,,,,,,669.0,0.0,,,
3065.527,2023-04-23 19:01:43.294,,,,,,,584.0,,,,,
3065.985,2023-04-23 19:01:43.752,,,,,,,,577.0,322.0,,,
3066.111,2023-04-23 19:01:43.878,,,,,,,570.0,,,,,
3066.562,2023-04-23 19:01:44.329,,,,,,,,553.0,0.0,,,
3066.681,2023-04-23 19:01:44.448,,,,,,,564.0,,,,,
3067.115,2023-04-23 19:01:44.882,,,,,,,,524.0,56.0,,,
3067.245,2023-04-23 19:01:45.012,,,,,,,625.0,,,,,
3067.639,2023-04-23 19:01:45.406,,,,,,,,488.0,0.0,,,
3067.87,2023-04-23 19:01:45.637,,,,,,,525.0,,,,,
3068.127,2023-04-23 19:01:45.894,,,,,,,,546.0,0.0,,,
3068.395,2023-04-23 19:01:46.162,,,,,,,496.0,,,,,
3068.673,2023-04-23 19:01:46.440,,,,,,,,501.0,149.0,,,
3068.891,2023-04-23 19:01:46.658,,,,,,,316.0,,,,,
3069.174,2023-04-23 19:01:46.941,,,,,,,,516.0,111.0,,,
3069.207,2023-04-23 19:01:46.974,,,,,,,385.0,,,,,
3069.592,2023-04-23 19:01:47.359,,,,,,,359.0,,,,,
3069.69,2023-04-23 19:01:47.457,,,,,,,,486.0,61.0,,,
3069.951,2023-04-23 19:01:47.718,,,,,,,387.0,,,,,
3070.176,2023-04-23 19:01:47.943,,,,,,,,500.0,0.0,,,
3070.338,2023-04-23 19:01:48.105,,,,,,,313.0,,,,,
3070.651,2023-04-23 19:01:48.418,,,,,,,577.0,,,,,
3070.676,2023-04-23 19:01:48.443,,,,,,,,572.0,0.0,,,
3071.228,2023-04-23 19:01:48.995,,,,,,,427.0,,,,,
3071.248,2023-04-23 19:01:49.015,,,,,,,,578.0,0.0,,,
3071.655,2023-04-23 19:01:49.422,,,,,,,460.0,,,,,
3071.826,2023-04-23 19:01:49.593,,,,,,,,546.0,0.0,,,
3072.115,2023-04-23 19:01:49.882,,,,,,,509.0,,,,,
3072.372,2023-04-23 19:01:50.139,,,,,,,,584.0,0.0,,,
3072.624,2023-04-23 19:01:50.391,,,,,,,495.0,,,,,
3072.956,2023-04-23 19:01:50.723,,,,,,,,570.0,0.0,,,
3073.119,2023-04-23 19:01:50.886,,,,,,,592.0,,,,,
3073.526,2023-04-23 19:01:51.293,,,,,,,,564.0,0.0,,,
3073.711,2023-04-23 19:01:51.478,,,,,,,651.0,,,,,
3074.09,2023-04-23 19:01:51.857,,,,,,,,625.0,0.0,,,
3074.362,2023-04-23 19:01:52.129,,,,,,,632.0,,,,,
3074.715,2023-04-23 19:01:52.482,,,,,,,,525.0,0.0,,,
3074.994,2023-04-23 19:01:52.761,,,,,,,598.0,,,,,
3075.24,2023-04-23 19:01:53.007,,,,,,,,496.0,0.0,,,
3075.592,2023-04-23 19:01:53.359,,,,,,,393.0,,,,,
3075.736,2023-04-23 19:01:53.503,,,,,,,,575.0,259.0,,,
3075.985,2023-04-23 19:01:53.752,,,,,,,265.0,,,,,
3076.25,2023-04-23 19:01:54.017,,,,,,,602.0,,,,,
3076.311,2023-04-23 19:01:54.078,,,,,,,,563.0,178.0,,,
3076.852,2023-04-23 19:01:54.619,,,,,,,543.0,,,,,
3076.874,2023-04-23 19:01:54.641,,,,,,,,506.0,147.0,,,
3077.38,2023-04-23 19:01:55.147,,,,,,,,559.0,172.0,,,
3077.395,2023-04-23 19:01:55.162,,,,,,,564.0,,,,,
3077.939,2023-04-23 19:01:55.706,,,,,,,,580.0,267.0,,,
3077.959,2023-04-23 19:01:55.726,,,,,,,572.0,,,,,
3078.519,2023-04-23 19:01:56.286,,,,,,,,577.0,0.0,,,
3078.531,2023-04-23 19:01:56.298,,,,,,,571.0,,,,,
3079.096,2023-04-23 19:01:56.863,,,,,,,,498.0,71.0,,,
3079.102,2023-04-23 19:01:56.869,,,,,,,566.0,,,,,
3079.594,2023-04-23 19:01:57.361,,,,,,,,541.0,81.0,,,
3079.668,2023-04-23 19:01:57.435,,,,,,,582.0,,,,,
3080.135,2023-04-23 19:01:57.902,,,,,,,,509.0,0.0,,,
3080.25,2023-04-23 19:01:58.017,,,,,,,507.0,,,,,
3080.644,2023-04-23 19:01:58.411,,,,,,,,495.0,0.0,,,
3080.757,2023-04-23 19:01:58.524,,,,,,,490.0,,,,,
3081.139,2023-04-23 19:01:58.906,,,,,,,,592.0,0.0,,,
3081.247,2023-04-23 19:01:59.014,,,,,,,260.0,,,,,
3081.507,2023-04-23 19:01:59.274,,,,,,,615.0,,,,,
3081.731,2023-04-23 19:01:59.498,,,,,,,,651.0,0.0,,,
3082.122,2023-04-23 19:01:59.889,,,,,,,588.0,,,,,
3082.382,2023-04-23 19:02:00.149,,,,,,,,632.0,0.0,,,
3082.71,2023-04-23 19:02:00.477,,,,,,,621.0,,,,,
3083.014,2023-04-23 19:02:00.781,,,,,,,,598.0,0.0,,,
3083.331,2023-04-23 19:02:01.098,,,,,,,627.0,,,,,
3083.612,2023-04-23 19:02:01.379,,,,,,,,560.0,167.0,,,
3083.958,2023-04-23 19:02:01.725,,,,,,,264.0,,,,,
3084.172,2023-04-23 19:02:01.939,,,,,,,,565.0,300.0,,,
3084.222,2023-04-23 19:02:01.989,,,,,,,405.0,,,,,
3084.627,2023-04-23 19:02:02.394,,,,,,,312.0,,,,,
3084.737,2023-04-23 19:02:02.504,,,,,,,,602.0,0.0,,,
3084.939,2023-04-23 19:02:02.706,,,,,,,300.0,,,,,
3085.239,2023-04-23 19:02:03.006,,,,,,,791.0,,,,,
3085.339,2023-04-23 19:02:03.106,,,,,,,,543.0,0.0,,,
3085.882,2023-04-23 19:02:03.649,,,,,,,,564.0,0.0,,,
3086.03,2023-04-23 19:02:03.797,,,,,,,1042.0,,,,,
3086.446,2023-04-23 19:02:04.213,,,,,,,,572.0,0.0,,,
