seconds,date,activity_load_2d,activity_load_3d
2730.901,2023-04-23 18:56:08.668,0.0103,0.0126
2731.901,2023-04-23 18:56:09.668,0.009,0.013
2732.901,2023-04-23 18:56:10.668,0.0123,0.0167
2733.901,2023-04-23 18:56:11.668,0.0077,0.0107
2734.901,2023-04-23 18:56:12.668,0.0043,0.0061
2735.901,2023-04-23 18:56:13.668,0.0055,0.0075
2736.901,2023-04-23 18:56:14.668,0.0034,0.0041
2737.901,2023-04-23 18:56:15.668,0.0028,0.0034
2738.901,2023-04-23 18:56:16.668,0.0048,0.0057
2739.901,2023-04-23 18:56:17.668,0.0113,0.0139
2740.901,2023-04-23 18:56:18.668,0.0107,0.0136
2741.901,2023-04-23 18:56:19.668,0.0059,0.0082
2742.901,2023-04-23 18:56:20.668,0.0244,0.0375
2743.901,2023-04-23 18:56:21.668,0.0103,0.0133
2744.901,2023-04-23 18:56:22.668,0.0099,0.0131
2745.901,2023-04-23 18:56:23.668,0.0108,0.0142
2746.901,2023-04-23 18:56:24.668,0.0071,0.0091
2747.901,2023-04-23 18:56:25.668,0.0051,0.0072
2748.901,2023-04-23 18:56:26.668,0.0053,0.0076
2749.901,2023-04-23 18:56:27.668,0.0034,0.0041
2750.901,2023-04-23 18:56:28.668,0.0173,0.0194
2751.901,2023-04-23 18:56:29.668,0.0149,0.0176
2752.901,2023-04-23 18:56:30.668,0.007,0.0089
2754.063,2023-04-23 18:56:31.830,0.0061,0.0084
2755.063,2023-04-23 18:56:32.830,0.0414,0.071
2756.063,2023-04-23 18:56:33.830,0.0669,0.1469
2757.063,2023-04-23 18:56:34.830,0.0479,0.1251
2758.063,2023-04-23 18:56:35.830,0.0477,0.116
2759.063,2023-04-23 18:56:36.830,0.0872,0.1791
2760.063,2023-04-23 18:56:37.830,0.0316,0.0686
2761.063,2023-04-23 18:56:38.830,0.0054,0.0079
2762.063,2023-04-23 18:56:39.830,0.005,0.0068
2763.063,2023-04-23 18:56:40.830,0.0034,0.0053
2764.063,2023-04-23 18:56:41.830,0.0048,0.0056
2765.063,2023-04-23 18:56:42.830,0.0049,0.0065
2766.063,2023-04-23 18:56:43.830,0.0049,0.0066
2767.063,2023-04-23 18:56:44.830,0.012,0.0148
2768.063,2023-04-23 18:56:45.830,0.0333,0.0515
2769.063,2023-04-23 18:56:46.830,0.0186,0.0234
2770.063,2023-04-23 18:56:47.830,0.0104,0.0121
2771.063,2023-04-23 18:56:48.830,0.0074,0.0088
2772.063,2023-04-23 18:56:49.830,0.0084,0.0111
2773.063,2023-04-23 18:56:50.830,0.0041,0.0053
2774.063,2023-04-23 18:56:51.830,0.004,0.0056
2775.063,2023-04-23 18:56:52.830,0.0047,0.0069
2776.063,2023-04-23 18:56:53.830,0.0043,0.0056
2777.063,2023-04-23 18:56:54.830,0.0036,0.0049
2778.063,2023-04-23 18:56:55.830,0.0043,0.0056
2779.063,2023-04-23 18:56:56.830,0.0052,0.0079
2780.063,2023-04-23 18:56:57.830,0.0046,0.0053
2781.063,2023-04-23 18:56:58.830,0.0143,0.0184
2782.063,2023-04-23 18:56:59.830,0.0197,0.0313
2783.063,2023-04-23 18:57:00.830,0.0121,0.0163
2784.063,2023-04-23 18:57:01.830,0.0075,0.0104
2785.063,2023-04-23 18:57:02.830,0.0078,0.0095
2786.063,2023-04-23 18:57:03.830,0.0072,0.0111
2787.063,2023-04-23 18:57:04.830,0.0046,0.006
2788.063,2023-04-23 18:57:05.830,0.0082,0.0105
2789.063,2023-04-23 18:57:06.830,0.0141,0.0177
2790.063,2023-04-23 18:57:07.830,0.0494,0.094
2791.063,2023-04-23 18:57:08.830,0.0566,0.1171
2792.063,2023-04-23 18:57:09.830,0.0526,0.1057
2793.063,2023-04-23 18:57:10.830,0.0596,0.0927
2794.063,2023-04-23 18:57:11.830,0.0179,0.0253
2795.063,2023-04-23 18:57:12.830,0.0084,0.011
2796.063,2023-04-23 18:57:13.830,0.0067,0.0087
2797.063,2023-04-23 18:57:14.830,0.0055,0.0079
2798.063,2023-04-23 18:57:15.830,0.0058,0.0086
2799.063,2023-04-23 18:57:16.830,0.0048,0.0072
2800.063,2023-04-23 18:57:17.830,0.0143,0.0162
2801.063,2023-04-23 18:57:18.830,0.01,0.0121
2802.063,2023-04-23 18:57:19.830,0.0281,0.0576
2803.063,2023-04-23 18:57:20.830,0.0593,0.1397
2804.063,2023-04-23 18:57:21.830,0.034,0.0782
2805.063,2023-04-23 18:57:22.830,0.0365,0.048
2806.063,2023-04-23 18:57:23.830,0.0456,0.1076
2807.063,2023-04-23 18:57:24.830,0.0539,0.1163
2808.063,2023-04-23 18:57:25.830,0.042,0.1045
2809.063,2023-04-23 18:57:26.830,0.0434,0.0697
2810.063,2023-04-23 18:57:27.830,0.0187,0.0255
2811.063,2023-04-23 18:57:28.830,0.0241,0.0305
2812.063,2023-04-23 18:57:29.830,0.0159,0.0199
2813.063,2023-04-23 18:57:30.830,0.0062,0.0092
2814.063,2023-04-23 18:57:31.830,0.0047,0.0065
2815.225,2023-04-23 18:57:32.992,0.0039,0.0053
2816.225,2023-04-23 18:57:33.992,0.008,0.0132
2817.225,2023-04-23 18:57:34.992,0.0061,0.0082
2818.225,2023-04-23 18:57:35.992,0.0058,0.0076
2819.225,2023-04-23 18:57:36.992,0.0066,0.0084
2820.225,2023-04-23 18:57:37.992,0.01,0.0134
2821.225,2023-04-23 18:57:38.992,0.0088,0.0127
2822.225,2023-04-23 18:57:39.992,0.008,0.011
2823.225,2023-04-23 18:57:40.992,0.0062,0.0085
2824.225,2023-04-23 18:57:41.992,0.009,0.0126
2825.225,2023-04-23 18:57:42.992,0.0076,0.0099
2826.225,2023-04-23 18:57:43.992,0.0051,0.0069
2827.225,2023-04-23 18:57:44.992,0.0056,0.0076
2828.225,2023-04-23 18:57:45.992,0.0042,0.0061
2829.225,2023-04-23 18:57:46.992,0.003,0.0035
2830.225,2023-04-23 18:57:47.992,0.0033,0.0041
2831.225,2023-04-23 18:57:48.992,0.0038,0.005
2832.225,2023-04-23 18:57:49.992,0.0035,0.0046
2833.225,2023-04-23 18:57:50.992,0.0064,0.0113
2834.225,2023-04-23 18:57:51.992,0.0044,0.0053
2835.225,2023-04-23 18:57:52.992,0.0042,0.0056
2836.225,2023-04-23 18:57:53.992,0.0052,0.0078
2837.225,2023-04-23 18:57:54.992,0.0343,0.0797
2838.225,2023-04-23 18:57:55.992,0.0733,0.1454
2839.225,2023-04-23 18:57:56.992,0.1086,0.185
2840.225,2023-04-23 18:57:57.992,0.0903,0.1572
2841.225,2023-04-23 18:57:58.992,0.0344,0.0725
2842.225,2023-04-23 18:57:59.992,0.0094,0.0111
2843.225,2023-04-23 18:58:00.992,0.0066,0.0086
2844.225,2023-04-23 18:58:01.992,0.0064,0.0091
2845.225,2023-04-23 18:58:02.992,0.0056,0.0082
2846.225,2023-04-23 18:58:03.992,0.006,0.0077
2847.225,2023-04-23 18:58:04.992,0.0051,0.0076
2848.225,2023-04-23 18:58:05.992,0.0045,0.0056
2849.225,2023-04-23 18:58:06.992,0.0044,0.0058
2850.225,2023-04-23 18:58:07.992,0.0042,0.0064
2851.225,2023-04-23 18:58:08.992,0.0059,0.0079
2852.225,2023-04-23 18:58:09.992,0.0075,0.0115
2853.225,2023-04-23 18:58:10.992,0.0089,0.0135
2854.225,2023-04-23 18:58:11.992,0.0067,0.0113
2855.225,2023-04-23 18:58:12.992,0.0063,0.0088
2856.225,2023-04-23 18:58:13.992,0.0055,0.0077
2857.225,2023-04-23 18:58:14.992,0.0051,0.0074
2858.225,2023-04-23 18:58:15.992,0.007,0.0102
2859.225,2023-04-23 18:58:16.992,0.0046,0.0056
2860.225,2023-04-23 18:58:17.992,0.0097,0.0166
2861.225,2023-04-23 18:58:18.992,0.0064,0.0087
2862.225,2023-04-23 18:58:19.992,0.0079,0.0123
2863.225,2023-04-23 18:58:20.992,0.0067,0.0093
2864.225,2023-04-23 18:58:21.992,0.0076,0.0102
2865.225,2023-04-23 18:58:22.992,0.0094,0.0115
2866.225,2023-04-23 18:58:23.992,0.0218,0.0286
2867.225,2023-04-23 18:58:24.992,0.0295,0.0355
2868.225,2023-04-23 18:58:25.992,0.0298,0.0347
2869.225,2023-04-23 18:58:26.992,0.0239,0.0295
2870.225,2023-04-23 18:58:27.992,0.0272,0.0311
2871.225,2023-04-23 18:58:28.992,0.0314,0.0804
2872.225,2023-04-23 18:58:29.992,0.0509,0.1145
2873.225,2023-04-23 18:58:30.992,0.0321,0.0671
2874.225,2023-04-23 18:58:31.992,0.0089,0.0131
2875.225,2023-04-23 18:58:32.992,0.0078,0.0103
2876.386,2023-04-23 18:58:34.153,0.0068,0.0109
2877.386,2023-04-23 18:58:35.153,0.0038,0.0053
2878.386,2023-04-23 18:58:36.153,0.0042,0.006
2879.386,2023-04-23 18:58:37.153,0.0048,0.0068
2880.386,2023-04-23 18:58:38.153,0.0043,0.0053
2881.386,2023-04-23 18:58:39.153,0.0058,0.0082
2882.386,2023-04-23 18:58:40.153,0.006,0.0086
2883.386,2023-04-23 18:58:41.153,0.0045,0.0071
2884.386,2023-04-23 18:58:42.153,0.0064,0.0085
2885.386,2023-04-23 18:58:43.153,0.005,0.0067
2886.386,2023-04-23 18:58:44.153,0.0055,0.0074
2887.386,2023-04-23 18:58:45.153,0.0073,0.0093
2888.386,2023-04-23 18:58:46.153,0.0098,0.012
2889.386,2023-04-23 18:58:47.153,0.0067,0.0086
2890.386,2023-04-23 18:58:48.153,0.0054,0.0077
2891.386,2023-04-23 18:58:49.153,0.0115,0.0165
2892.386,2023-04-23 18:58:50.153,0.0072,0.0099
2893.386,2023-04-23 18:58:51.153,0.0048,0.0067
2894.386,2023-04-23 18:58:52.153,0.0071,0.0086
2895.386,2023-04-23 18:58:53.153,0.008,0.011
2896.386,2023-04-23 18:58:54.153,0.0088,0.011
2897.386,2023-04-23 18:58:55.153,0.013,0.0172
2898.386,2023-04-23 18:58:56.153,0.0077,0.0117
2899.386,2023-04-23 18:58:57.153,0.0067,0.0088
2900.386,2023-04-23 18:58:58.153,0.0065,0.0091
2901.386,2023-04-23 18:58:59.153,0.0085,0.0133
2902.386,2023-04-23 18:59:00.153,0.0083,0.0104
2903.386,2023-04-23 18:59:01.153,0.0059,0.008
2904.386,2023-04-23 18:59:02.153,0.0045,0.0062
2905.386,2023-04-23 18:59:03.153,0.0041,0.0055
2906.386,2023-04-23 18:59:04.153,0.0055,0.0082
2907.386,2023-04-23 18:59:05.153,0.0064,0.0095
2908.386,2023-04-23 18:59:06.153,0.0058,0.009
2909.386,2023-04-23 18:59:07.153,0.0045,0.0056
2910.386,2023-04-23 18:59:08.153,0.0044,0.0055
2911.386,2023-04-23 18:59:09.153,0.0069,0.0097
2912.386,2023-04-23 18:59:10.153,0.0082,0.0114
2913.386,2023-04-23 18:59:11.153,0.0049,0.0068
2914.386,2023-04-23 18:59:12.153,0.0145,0.0198
2915.386,2023-04-23 18:59:13.153,0.0185,0.0269
2916.386,2023-04-23 18:59:14.153,0.0068,0.0086
2917.386,2023-04-23 18:59:15.153,0.0061,0.009
2918.386,2023-04-23 18:59:16.153,0.0042,0.0058
2919.386,2023-04-23 18:59:17.153,0.0033,0.0042
2920.386,2023-04-23 18:59:18.153,0.0037,0.0056
2921.386,2023-04-23 18:59:19.153,0.0056,0.008
2922.386,2023-04-23 18:59:20.153,0.0064,0.0106
2923.386,2023-04-23 18:59:21.153,0.0049,0.0069
2924.386,2023-04-23 18:59:22.153,0.0073,0.0084
2925.386,2023-04-23 18:59:23.153,0.0065,0.0083
2926.386,2023-04-23 18:59:24.153,0.0057,0.0066
2927.386,2023-04-23 18:59:25.153,0.0061,0.0088
2928.386,2023-04-23 18:59:26.153,0.0046,0.0063
2929.386,2023-04-23 18:59:27.153,0.0053,0.0072
2930.386,2023-04-23 18:59:28.153,0.004,0.0053
2931.386,2023-04-23 18:59:29.153,0.0067,0.0082
2932.386,2023-04-23 18:59:30.153,0.006,0.0096
2933.386,2023-04-23 18:59:31.153,0.0055,0.0082
2934.386,2023-04-23 18:59:32.153,0.0066,0.0098
2935.386,2023-04-23 18:59:33.153,0.0061,0.0082
2936.386,2023-04-23 18:59:34.153,0.0065,0.0099
2937.547,2023-04-23 18:59:35.314,0.0046,0.0064
2938.547,2023-04-23 18:59:36.314,0.0058,0.0072
2939.547,2023-04-23 18:59:37.314,0.0079,0.0105
2940.547,2023-04-23 18:59:38.314,0.0294,0.077
2941.547,2023-04-23 18:59:39.314,0.0431,0.11
2942.547,2023-04-23 18:59:40.314,0.0425,0.0907
2943.547,2023-04-23 18:59:41.314,0.0108,0.0146
2944.547,2023-04-23 18:59:42.314,0.0073,0.0106
2945.547,2023-04-23 18:59:43.314,0.0075,0.0109
2946.547,2023-04-23 18:59:44.314,0.0069,0.009
2947.547,2023-04-23 18:59:45.314,0.039,0.0473
2948.547,2023-04-23 18:59:46.314,0.0417,0.0541
2949.547,2023-04-23 18:59:47.314,0.043,0.0581
2950.547,2023-04-23 18:59:48.314,0.0495,0.0628
2951.547,2023-04-23 18:59:49.314,0.0444,0.0576
2952.547,2023-04-23 18:59:50.314,0.0376,0.0465
2953.547,2023-04-23 18:59:51.314,0.0316,0.0403
2954.547,2023-04-23 18:59:52.314,0.0192,0.0257
2955.547,2023-04-23 18:59:53.314,0.0188,0.0259
2956.547,2023-04-23 18:59:54.314,0.0243,0.0321
2957.547,2023-04-23 18:59:55.314,0.0152,0.0182
2958.547,2023-04-23 18:59:56.314,0.0076,0.0097
2959.547,2023-04-23 18:59:57.314,0.0068,0.0093
2960.547,2023-04-23 18:59:58.314,0.005,0.0064
2961.547,2023-04-23 18:59:59.314,0.0049,0.0068
2962.547,2023-04-23 19:00:00.314,0.0079,0.01
2963.547,2023-04-23 19:00:01.314,0.013,0.0167
2964.547,2023-04-23 19:00:02.314,0.0097,0.0116
2965.547,2023-04-23 19:00:03.314,0.0079,0.0108
2966.547,2023-04-23 19:00:04.314,0.0104,0.0148
2967.547,2023-04-23 19:00:05.314,0.0062,0.0092
2968.547,2023-04-23 19:00:06.314,0.0063,0.0081
2969.547,2023-04-23 19:00:07.314,0.0068,0.0085
2970.547,2023-04-23 19:00:08.314,0.0085,0.0119
2971.547,2023-04-23 19:00:09.314,0.0057,0.01
2972.547,2023-04-23 19:00:10.314,0.0074,0.0102
2973.547,2023-04-23 19:00:11.314,0.0062,0.0086
2974.547,2023-04-23 19:00:12.314,0.0045,0.0054
2975.547,2023-04-23 19:00:13.314,0.0036,0.0043
2976.547,2023-04-23 19:00:14.314,0.0027,0.0033
2977.547,2023-04-23 19:00:15.314,0.0036,0.0043
2978.547,2023-04-23 19:00:16.314,0.0064,0.0074
2979.547,2023-04-23 19:00:17.314,0.0039,0.0047
2980.547,2023-04-23 19:00:18.314,0.0023,0.0029
2981.547,2023-04-23 19:00:19.314,0.0028,0.0034
2982.547,2023-04-23 19:00:20.314,0.004,0.0059
2983.547,2023-04-23 19:00:21.314,0.0048,0.0067
2984.547,2023-04-23 19:00:22.314,0.0037,0.0045
2985.547,2023-04-23 19:00:23.314,0.0031,0.0036
2986.547,2023-04-23 19:00:24.314,0.0036,0.007
2987.547,2023-04-23 19:00:25.314,0.0033,0.0043
2988.547,2023-04-23 19:00:26.314,0.0048,0.0074
2989.547,2023-04-23 19:00:27.314,0.0034,0.0044
2990.547,2023-04-23 19:00:28.314,0.0035,0.0045
2991.547,2023-04-23 19:00:29.314,0.0024,0.0029
2992.547,2023-04-23 19:00:30.314,0.0028,0.0037
2993.547,2023-04-23 19:00:31.314,0.0026,0.0032
2994.547,2023-04-23 19:00:32.314,0.0028,0.0035
2995.547,2023-04-23 19:00:33.314,0.0037,0.0044
2996.547,2023-04-23 19:00:34.314,0.0032,0.0037
2997.547,2023-04-23 19:00:35.314,0.0107,0.0123
2998.708,2023-04-23 19:00:36.475,0.0139,0.017
2999.708,2023-04-23 19:00:37.475,0.0082,0.01
3000.708,2023-04-23 19:00:38.475,0.0046,0.0056
3001.708,2023-04-23 19:00:39.475,0.0049,0.0064
3002.708,2023-04-23 19:00:40.475,0.0047,0.0062
3003.708,2023-04-23 19:00:41.475,0.0044,0.0057
3004.708,2023-04-23 19:00:42.475,0.0062,0.0083
3005.708,2023-04-23 19:00:43.475,0.0077,0.0104
3006.708,2023-04-23 19:00:44.475,0.0077,0.01
3007.708,2023-04-23 19:00:45.475,0.0035,0.0041
3008.708,2023-04-23 19:00:46.475,0.0037,0.005
3009.708,2023-04-23 19:00:47.475,0.0028,0.0037
3010.708,2023-04-23 19:00:48.475,0.0022,0.0028
3011.708,2023-04-23 19:00:49.475,0.0023,0.0027
3012.708,2023-04-23 19:00:50.475,0.0022,0.0026
3013.708,2023-04-23 19:00:51.475,0.0023,0.0028
3014.708,2023-04-23 19:00:52.475,0.0021,0.0025
3015.708,2023-04-23 19:00:53.475,0.0022,0.0025
3016.708,2023-04-23 19:00:54.475,0.0021,0.0025
3017.708,2023-04-23 19:00:55.475,0.0022,0.0026
3018.708,2023-04-23 19:00:56.475,0.0022,0.0025
3019.708,2023-04-23 19:00:57.475,0.0019,0.0022
3020.708,2023-04-23 19:00:58.475,0.002,0.0023
3021.708,2023-04-23 19:00:59.475,0.0023,0.0025
3022.708,2023-04-23 19:01:00.475,0.002,0.0023
3023.708,2023-04-23 19:01:01.475,0.0021,0.0026
3024.708,2023-04-23 19:01:02.475,0.0022,0.0026
3025.708,2023-04-23 19:01:03.475,0.002,0.0024
3026.708,2023-04-23 19:01:04.475,0.002,0.0024
3027.708,2023-04-23 19:01:05.475,0.0021,0.0025
3028.708,2023-04-23 19:01:06.475,0.0018,0.0023
3029.708,2023-04-23 19:01:07.475,0.0019,0.0024
3030.708,2023-04-23 19:01:08.475,0.0019,0.0022
3031.708,2023-04-23 19:01:09.475,0.0021,0.0024
3032.708,2023-04-23 19:01:10.475,0.0022,0.0025
3033.708,2023-04-23 19:01:11.475,0.0023,0.0026
3034.708,2023-04-23 19:01:12.475,0.0019,0.0023
3035.708,2023-04-23 19:01:13.475,0.0022,0.0026
3036.708,2023-04-23 19:01:14.475,0.0019,0.0022
3037.708,2023-04-23 19:01:15.475,0.0024,0.0029
3038.708,2023-04-23 19:01:16.475,0.0023,0.0026
3039.708,2023-04-23 19:01:17.475,0.002,0.0024
3040.708,2023-04-23 19:01:18.475,0.0022,0.0025
3041.708,2023-04-23 19:01:19.475,0.0021,0.0025
3042.708,2023-04-23 19:01:20.475,0.002,0.0023
3043.708,2023-04-23 19:01:21.475,0.0021,0.0025
3044.708,2023-04-23 19:01:22.475,0.0023,0.0026
3045.708,2023-04-23 19:01:23.475,0.0022,0.0025
3046.708,2023-04-23 19:01:24.475,0.0023,0.0027
3047.708,2023-04-23 19:01:25.475,0.0021,0.0026
3048.708,2023-04-23 19:01:26.475,0.0021,0.0026
3049.708,2023-04-23 19:01:27.475,0.0021,0.0024
3050.708,2023-04-23 19:01:28.475,0.002,0.0025
3051.708,2023-04-23 19:01:29.475,0.0017,0.0021
3052.708,2023-04-23 19:01:30.475,0.0024,0.0028
3053.708,2023-04-23 19:01:31.475,0.0019,0.0023
3054.708,2023-04-23 19:01:32.475,0.0019,0.0023
3055.708,2023-04-23 19:01:33.475,0.0023,0.0027
3056.708,2023-04-23 19:01:34.475,0.0037,0.0047
3057.708,2023-04-23 19:01:35.475,0.0132,0.0159
3058.708,2023-04-23 19:01:36.475,0.0228,0.0292
3059.87,2023-04-23 19:01:37.637,0.018,0.0243
3060.87,2023-04-23 19:01:38.637,0.0182,0.0263
3061.87,2023-04-23 19:01:39.637,0.0118,0.016
3062.87,2023-04-23 19:01:40.637,0.0063,0.0106
3063.87,2023-04-23 19:01:41.637,0.0023,0.003
3064.87,2023-04-23 19:01:42.637,0.0029,0.0034
3065.87,2023-04-23 19:01:43.637,0.0035,0.0043
3066.87,2023-04-23 19:01:44.637,0.0029,0.0034
3067.87,2023-04-23 19:01:45.637,0.0027,0.0033
3068.87,2023-04-23 19:01:46.637,0.0023,0.0029
3069.87,2023-04-23 19:01:47.637,0.0023,0.0029
3070.87,2023-04-23 19:01:48.637,0.0029,0.0035
3071.87,2023-04-23 19:01:49.637,0.0043,0.0061
3072.87,2023-04-23 19:01:50.637,0.004,0.005
3073.87,2023-04-23 19:01:51.637,0.004,0.0062
3074.87,2023-04-23 19:01:52.637,0.0031,0.0041
3075.87,2023-04-23 19:01:53.637,0.0026,0.0035
3076.87,2023-04-23 19:01:54.637,0.0028,0.0033
3077.87,2023-04-23 19:01:55.637,0.0024,0.0028
3078.87,2023-04-23 19:01:56.637,0.0033,0.0041
3079.87,2023-04-23 19:01:57.637,0.0041,0.0058
3080.87,2023-04-23 19:01:58.637,0.0048,0.0069
3081.87,2023-04-23 19:01:59.637,0.0038,0.0048
3082.87,2023-04-23 19:02:00.637,0.0035,0.0046
3083.87,2023-04-23 19:02:01.637,0.0039,0.0053
3084.87,2023-04-23 19:02:02.637,0.0037,0.005
3085.87,2023-04-23 19:02:03.637,0.0051,0.0066
3086.87,2023-04-23 19:02:04.637,0.0072,0.0089
3087.87,2023-04-23 19:02:05.637,0.004,0.0053
3088.87,2023-04-23 19:02:06.637,0.0075,0.0099
3089.87,2023-04-23 19:02:07.637,0.008,0.0088
3090.87,2023-04-23 19:02:08.637,0.0204,0.0443
3091.87,2023-04-23 19:02:09.637,0.0226,0.0707
3092.87,2023-04-23 19:02:10.637,0.0267,0.0882
3093.87,2023-04-23 19:02:11.637,0.0265,0.0745
3094.87,2023-04-23 19:02:12.637,0.0316,0.0609
3095.87,2023-04-23 19:02:13.637,0.0085,0.0143
3096.87,2023-04-23 19:02:14.637,0.0071,0.011
3097.87,2023-04-23 19:02:15.637,0.0253,0.0307
3098.87,2023-04-23 19:02:16.637,0.0323,0.0401
3099.87,2023-04-23 19:02:17.637,0.0928,0.1157
3100.87,2023-04-23 19:02:18.637,0.0122,0.0165
3101.87,2023-04-23 19:02:19.637,0.0071,0.0107
3102.87,2023-04-23 19:02:20.637,0.0052,0.0066
3103.87,2023-04-23 19:02:21.637,0.0073,0.009
3104.87,2023-04-23 19:02:22.637,0.0084,0.0113
3105.87,2023-04-23 19:02:23.637,0.0062,0.0083
3106.87,2023-04-23 19:02:24.637,0.0053,0.0071
3107.87,2023-04-23 19:02:25.637,0.0065,0.0093
3108.87,2023-04-23 19:02:26.637,0.005,0.0067
3109.87,2023-04-23 19:02:27.637,0.0044,0.006
3110.87,2023-04-23 19:02:28.637,0.0078,0.0096
3111.87,2023-04-23 19:02:29.637,0.0098,0.0112
3112.87,2023-04-23 19:02:30.637,0.0099,0.0114
3113.87,2023-04-23 19:02:31.637,0.0104,0.0123
3114.87,2023-04-23 19:02:32.637,0.0073,0.0086
3115.87,2023-04-23 19:02:33.637,0.0084,0.0107
3116.87,2023-04-23 19:02:34.637,0.0126,0.0162
3117.87,2023-04-23 19:02:35.637,0.0115,0.0153
3118.87,2023-04-23 19:02:36.637,0.0131,0.019
3119.87,2023-04-23 19:02:37.637,0.0075,0.0107
3121.031,2023-04-23 19:02:38.798,0.0066,0.0089
3122.031,2023-04-23 19:02:39.798,0.0077,0.0102
3123.031,2023-04-23 19:02:40.798,0.0074,0.0098
3124.031,2023-04-23 19:02:41.798,0.0068,0.01
3125.031,2023-04-23 19:02:42.798,0.0057,0.0071
3126.031,2023-04-23 19:02:43.798,0.0097,0.0118
3127.031,2023-04-23 19:02:44.798,0.0149,0.0213
3128.031,2023-04-23 19:02:45.798,0.0071,0.0086
3129.031,2023-04-23 19:02:46.798,0.0022,0.0026
3130.031,2023-04-23 19:02:47.798,0.0026,0.003
3131.031,2023-04-23 19:02:48.798,0.0023,0.0026
3132.031,2023-04-23 19:02:49.798,0.0022,0.0026
3133.031,2023-04-23 19:02:50.798,0.0026,0.0031
3134.031,2023-04-23 19:02:51.798,0.0036,0.0044
3135.031,2023-04-23 19:02:52.798,0.0031,0.0037
3136.031,2023-04-23 19:02:53.798,0.0024,0.0029
3137.031,2023-04-23 19:02:54.798,0.003,0.0036
3138.031,2023-04-23 19:02:55.798,0.0031,0.0037
3139.031,2023-04-23 19:02:56.798,0.0033,0.0042
3140.031,2023-04-23 19:02:57.798,0.0046,0.0061
3141.031,2023-04-23 19:02:58.798,0.0029,0.0036
3142.031,2023-04-23 19:02:59.798,0.0076,0.011
3143.031,2023-04-23 19:03:00.798,0.0177,0.0233
3144.031,2023-04-23 19:03:01.798,0.0414,0.0701
3145.031,2023-04-23 19:03:02.798,0.2893,0.3406
3146.031,2023-04-23 19:03:03.798,0.0514,0.0753
3147.031,2023-04-23 19:03:04.798,0.0746,0.1103
3148.031,2023-04-23 19:03:05.798,0.0905,0.1642
3149.031,2023-04-23 19:03:06.798,0.1185,0.215
3150.031,2023-04-23 19:03:07.798,0.0984,0.1632
3151.031,2023-04-23 19:03:08.798,0.1032,0.1747
3152.031,2023-04-23 19:03:09.798,0.1386,0.2514
3153.031,2023-04-23 19:03:10.798,0.1436,0.243
3154.031,2023-04-23 19:03:11.798,0.1515,0.2365
3155.031,2023-04-23 19:03:12.798,0.0655,0.1141
3156.031,2023-04-23 19:03:13.798,0.0714,0.1026
3157.031,2023-04-23 19:03:14.798,0.112,0.1774
3158.031,2023-04-23 19:03:15.798,0.1537,0.2856
3159.031,2023-04-23 19:03:16.798,0.1108,0.2179
3160.031,2023-04-23 19:03:17.798,0.0879,0.1609
3161.031,2023-04-23 19:03:18.798,0.0572,0.111
3162.031,2023-04-23 19:03:19.798,0.0065,0.008
3163.031,2023-04-23 19:03:20.798,0.0062,0.0081
3164.031,2023-04-23 19:03:21.798,0.0091,0.011
3165.031,2023-04-23 19:03:22.798,0.0075,0.0106
3166.031,2023-04-23 19:03:23.798,0.0048,0.006
3167.031,2023-04-23 19:03:24.798,0.0032,0.0036
3168.031,2023-04-23 19:03:25.798,0.0032,0.0039
3169.031,2023-04-23 19:03:26.798,0.0029,0.0035
3170.031,2023-04-23 19:03:27.798,0.003,0.0035
3171.031,2023-04-23 19:03:28.798,0.0029,0.0035
3172.031,2023-04-23 19:03:29.798,0.0039,0.0045
3173.031,2023-04-23 19:03:30.798,0.004,0.005
3174.031,2023-04-23 19:03:31.798,0.0044,0.0055
3175.031,2023-04-23 19:03:32.798,0.0032,0.0036
3176.031,2023-04-23 19:03:33.798,0.0028,0.0033
3177.031,2023-04-23 19:03:34.798,0.0032,0.0037
3178.031,2023-04-23 19:03:35.798,0.0028,0.0033
3179.031,2023-04-23 19:03:36.798,0.0034,0.0038
3180.031,2023-04-23 19:03:37.798,0.003,0.0034
3181.031,2023-04-23 19:03:38.798,0.0028,0.0032
3182.193,2023-04-23 19:03:39.960,0.0028,0.0032
3183.193,2023-04-23 19:03:40.960,0.0027,0.0032
3184.193,2023-04-23 19:03:41.960,0.0027,0.0032
3185.193,2023-04-23 19:03:42.960,0.0029,0.0032
3186.193,2023-04-23 19:03:43.960,0.0027,0.0031
3187.193,2023-04-23 19:03:44.960,0.0082,0.0115
3188.193,2023-04-23 19:03:45.960,0.0127,0.0184
3189.193,2023-04-23 19:03:46.960,0.0038,0.0049
3190.193,2023-04-23 19:03:47.960,0.013,0.016
3191.193,2023-04-23 19:03:48.960,0.0105,0.0132
3192.193,2023-04-23 19:03:49.960,0.015,0.02
3193.193,2023-04-23 19:03:50.960,0.0217,0.036
3194.193,2023-04-23 19:03:51.960,0.0043,0.0055
3195.193,2023-04-23 19:03:52.960,0.003,0.0037
3196.193,2023-04-23 19:03:53.960,0.0024,0.0028
3197.193,2023-04-23 19:03:54.960,0.0027,0.0033
3198.193,2023-04-23 19:03:55.960,0.0119,0.015
3199.193,2023-04-23 19:03:56.960,0.0442,0.0526
3200.193,2023-04-23 19:03:57.960,0.1348,0.1844
