,seconds,date,activity_load_2d,activity_load_3d
48052,427.74,[2023-09-09 20:25:00 702],0.0117,0.0169
48166,428.74,[2023-09-09 20:25:01 702],0.0286,0.0348
48297,429.902,[2023-09-09 20:25:02 864],0.0216,0.0272
48410,430.902,[2023-09-09 20:25:03 864],0.0098,0.0153
48525,431.902,[2023-09-09 20:25:04 864],0.0087,0.0127
48640,432.902,[2023-09-09 20:25:05 864],0.0083,0.0123
48749,433.902,[2023-09-09 20:25:06 864],0.0153,0.0201
48863,434.902,[2023-09-09 20:25:07 864],0.0188,0.0249
48978,435.902,[2023-09-09 20:25:08 864],0.0159,0.0214
49090,436.902,[2023-09-09 20:25:09 864],0.0206,0.0294
49202,437.902,[2023-09-09 20:25:10 864],0.0209,0.0245
49317,438.902,[2023-09-09 20:25:11 864],0.0232,0.026
49431,439.902,[2023-09-09 20:25:12 864],0.0185,0.021
49542,440.902,[2023-09-09 20:25:13 864],0.0136,0.0178
49655,441.902,[2023-09-09 20:25:14 864],0.02,0.0243
49771,442.902,[2023-09-09 20:25:15 864],0.0144,0.018
49885,443.902,[2023-09-09 20:25:16 864],0.0154,0.0187
49997,444.902,[2023-09-09 20:25:17 864],0.0213,0.0282
50110,445.902,[2023-09-09 20:25:18 864],0.014,0.0178
50225,446.902,[2023-09-09 20:25:19 864],0.0146,0.0166
50337,447.902,[2023-09-09 20:25:20 864],0.0185,0.0223
50450,448.902,[2023-09-09 20:25:21 864],0.0227,0.0264
50565,449.902,[2023-09-09 20:25:22 864],0.0189,0.027
50680,450.902,[2023-09-09 20:25:23 864],0.021,0.0268
50795,451.902,[2023-09-09 20:25:24 864],0.0263,0.0335
50905,452.902,[2023-09-09 20:25:25 864],0.0163,0.021
51020,453.902,[2023-09-09 20:25:26 864],0.0131,0.0158
51135,454.902,[2023-09-09 20:25:27 864],0.0168,0.0195
51249,455.902,[2023-09-09 20:25:28 864],0.0208,0.0259
51361,456.902,[2023-09-09 20:25:29 864],0.0112,0.0158
51476,457.902,[2023-09-09 20:25:30 864],0.0153,0.0208
51591,458.902,[2023-09-09 20:25:31 864],0.0195,0.0268
51705,459.902,[2023-09-09 20:25:32 864],0.0168,0.0206
51819,460.902,[2023-09-09 20:25:33 864],0.0156,0.0186
51934,461.902,[2023-09-09 20:25:34 864],0.0169,0.02
52050,462.902,[2023-09-09 20:25:35 864],0.0136,0.0178
52161,463.902,[2023-09-09 20:25:36 864],0.024,0.0314
52275,464.902,[2023-09-09 20:25:37 864],0.0219,0.0277
52390,465.902,[2023-09-09 20:25:38 864],0.0224,0.0303
52505,466.902,[2023-09-09 20:25:39 864],0.0177,0.0232
52615,467.902,[2023-09-09 20:25:40 864],0.0198,0.0249
52730,468.902,[2023-09-09 20:25:41 864],0.0216,0.0243
52845,469.902,[2023-09-09 20:25:42 864],0.0216,0.0247
52959,470.902,[2023-09-09 20:25:43 864],0.0174,0.0207
53071,471.902,[2023-09-09 20:25:44 864],0.0202,0.0257
53186,472.902,[2023-09-09 20:25:45 864],0.0125,0.0159
53301,473.902,[2023-09-09 20:25:46 864],0.0165,0.0254
53415,474.902,[2023-09-09 20:25:47 864],0.0248,0.0322
53528,475.902,[2023-09-09 20:25:48 864],0.0142,0.0175
53645,476.902,[2023-09-09 20:25:49 864],0.0145,0.0179
53760,477.902,[2023-09-09 20:25:50 864],0.0155,0.0205
53870,478.902,[2023-09-09 20:25:51 864],0.0084,0.0126
53984,479.902,[2023-09-09 20:25:52 864],0.0143,0.0167
54099,480.902,[2023-09-09 20:25:53 864],0.0467,0.0615
54213,481.902,[2023-09-09 20:25:54 864],0.0193,0.0394
54326,482.902,[2023-09-09 20:25:55 864],0.0204,0.0269
54439,483.902,[2023-09-09 20:25:56 864],0.0695,0.0822
54555,484.902,[2023-09-09 20:25:57 864],0.0165,0.0218
54666,485.902,[2023-09-09 20:25:58 864],0.0203,0.025
54781,486.902,[2023-09-09 20:25:59 864],0.0194,0.0253
54896,487.902,[2023-09-09 20:26:00 864],0.0227,0.0342
55011,488.902,[2023-09-09 20:26:01 864],0.0175,0.0202
55127,489.902,[2023-09-09 20:26:02 864],0.0187,0.0211
55256,491.063,[2023-09-09 20:26:04 025],0.0205,0.0249
55371,492.063,[2023-09-09 20:26:05 025],0.0173,0.0239
55486,493.063,[2023-09-09 20:26:06 025],0.0261,0.0484
55600,494.063,[2023-09-09 20:26:07 025],0.0378,0.0558
55713,495.063,[2023-09-09 20:26:08 025],0.0165,0.0224
55827,496.063,[2023-09-09 20:26:09 025],0.0212,0.0286
55942,497.063,[2023-09-09 20:26:10 025],0.0213,0.0245
56053,498.063,[2023-09-09 20:26:11 025],0.016,0.018
56168,499.063,[2023-09-09 20:26:12 025],0.0164,0.0186
56283,500.063,[2023-09-09 20:26:13 025],0.0246,0.0306
56400,501.063,[2023-09-09 20:26:14 025],0.0141,0.0176
56511,502.063,[2023-09-09 20:26:15 025],0.0261,0.0406
56625,503.063,[2023-09-09 20:26:16 025],0.0254,0.0425
56741,504.063,[2023-09-09 20:26:17 025],0.0165,0.0223
56856,505.063,[2023-09-09 20:26:18 025],0.0196,0.0285
56967,506.063,[2023-09-09 20:26:19 025],0.0279,0.0468
57082,507.063,[2023-09-09 20:26:20 025],0.0252,0.041
57197,508.063,[2023-09-09 20:26:21 025],0.0118,0.0149
57310,509.063,[2023-09-09 20:26:22 025],0.0241,0.0382
57424,510.063,[2023-09-09 20:26:23 025],0.0151,0.0227
57538,511.063,[2023-09-09 20:26:24 025],0.0221,0.0296
57653,512.063,[2023-09-09 20:26:25 025],0.023,0.0374
57765,513.063,[2023-09-09 20:26:26 025],0.014,0.0194
57879,514.063,[2023-09-09 20:26:27 025],0.0201,0.0294
57995,515.063,[2023-09-09 20:26:28 025],0.0346,0.0486
58109,516.063,[2023-09-09 20:26:29 025],0.0785,0.1415
58222,517.063,[2023-09-09 20:26:30 025],0.1375,0.2276
58337,518.063,[2023-09-09 20:26:31 025],0.0687,0.1146
58452,519.063,[2023-09-09 20:26:32 025],0.0662,0.1091
58565,520.063,[2023-09-09 20:26:33 025],0.0795,0.1228
58679,521.063,[2023-09-09 20:26:34 025],0.0776,0.123
58795,522.063,[2023-09-09 20:26:35 025],0.1006,0.1708
58911,523.063,[2023-09-09 20:26:36 025],0.0956,0.1784
59022,524.063,[2023-09-09 20:26:37 025],0.0894,0.153
59136,525.063,[2023-09-09 20:26:38 025],0.0321,0.0547
59252,526.063,[2023-09-09 20:26:39 025],0.0123,0.0186
59367,527.063,[2023-09-09 20:26:40 025],0.0165,0.0244
59481,528.063,[2023-09-09 20:26:41 025],0.011,0.0147
59594,529.063,[2023-09-09 20:26:42 025],0.0154,0.0215
59709,530.063,[2023-09-09 20:26:43 025],0.0143,0.0206
59824,531.063,[2023-09-09 20:26:44 025],0.0137,0.0191
59937,532.063,[2023-09-09 20:26:45 025],0.0164,0.0243
60051,533.063,[2023-09-09 20:26:46 025],0.0108,0.0154
60165,534.063,[2023-09-09 20:26:47 025],0.0147,0.0218
60281,535.063,[2023-09-09 20:26:48 025],0.012,0.0174
60393,536.063,[2023-09-09 20:26:49 025],0.0128,0.0176
60508,537.063,[2023-09-09 20:26:50 025],0.0123,0.0186
60624,538.063,[2023-09-09 20:26:51 025],0.0146,0.0208
60738,539.063,[2023-09-09 20:26:52 025],0.0183,0.0246
60846,540.063,[2023-09-09 20:26:53 025],0.0142,0.019
60960,541.063,[2023-09-09 20:26:54 025],0.0182,0.0262
61076,542.063,[2023-09-09 20:26:55 025],0.0154,0.0197
61189,543.063,[2023-09-09 20:26:56 025],0.0157,0.0234
61301,544.063,[2023-09-09 20:26:57 025],0.0172,0.022
61418,545.063,[2023-09-09 20:26:58 025],0.0129,0.0196
61532,546.063,[2023-09-09 20:26:59 025],0.0183,0.0229
61643,547.063,[2023-09-09 20:27:00 025],0.0117,0.0171
61757,548.063,[2023-09-09 20:27:01 025],0.0121,0.0165
61873,549.063,[2023-09-09 20:27:02 025],0.0118,0.0172
61989,550.063,[2023-09-09 20:27:03 025],0.0122,0.0162
62101,551.063,[2023-09-09 20:27:04 025],0.0183,0.0226
62234,552.226,[2023-09-09 20:27:05 188],0.0275,0.0313
62350,553.226,[2023-09-09 20:27:06 188],0.0192,0.023
62463,554.226,[2023-09-09 20:27:07 188],0.0285,0.0328
62578,555.226,[2023-09-09 20:27:08 188],0.0235,0.0268
62692,556.226,[2023-09-09 20:27:09 188],0.0189,0.0216
62807,557.226,[2023-09-09 20:27:10 188],0.0205,0.0234
62918,558.226,[2023-09-09 20:27:11 188],0.0142,0.0214
63035,559.226,[2023-09-09 20:27:12 188],0.022,0.0239
63149,560.226,[2023-09-09 20:27:13 188],0.0237,0.0268
63264,561.226,[2023-09-09 20:27:14 188],0.0213,0.0243
63375,562.226,[2023-09-09 20:27:15 188],0.0237,0.0257
63490,563.226,[2023-09-09 20:27:16 188],0.0171,0.0192
63604,564.226,[2023-09-09 20:27:17 188],0.0124,0.0169
63720,565.226,[2023-09-09 20:27:18 188],0.0295,0.0407
63833,566.226,[2023-09-09 20:27:19 188],0.0111,0.0155
63946,567.226,[2023-09-09 20:27:20 188],0.0113,0.016
64062,568.226,[2023-09-09 20:27:21 188],0.0236,0.0325
64177,569.226,[2023-09-09 20:27:22 188],0.0122,0.0208
64287,570.226,[2023-09-09 20:27:23 188],0.0112,0.0188
64402,571.226,[2023-09-09 20:27:24 188],0.0108,0.0172
64517,572.226,[2023-09-09 20:27:25 188],0.0114,0.0168
64632,573.226,[2023-09-09 20:27:26 188],0.009,0.0119
64744,574.226,[2023-09-09 20:27:27 188],0.0171,0.0199
64858,575.226,[2023-09-09 20:27:28 188],0.009,0.0119
64974,576.226,[2023-09-09 20:27:29 188],0.0144,0.0185
65087,577.226,[2023-09-09 20:27:30 188],0.02,0.0278
65201,578.226,[2023-09-09 20:27:31 188],0.0157,0.0202
65315,579.226,[2023-09-09 20:27:32 188],0.0147,0.0184
65430,580.226,[2023-09-09 20:27:33 188],0.0155,0.0198
65542,581.226,[2023-09-09 20:27:34 188],0.0115,0.0145
65656,582.226,[2023-09-09 20:27:35 188],0.0097,0.0116
65770,583.226,[2023-09-09 20:27:36 188],0.0131,0.0197
65886,584.226,[2023-09-09 20:27:37 188],0.0191,0.0282
65998,585.226,[2023-09-09 20:27:38 188],0.0106,0.018
66112,586.226,[2023-09-09 20:27:39 188],0.0095,0.0156
66226,587.226,[2023-09-09 20:27:40 188],0.0093,0.0158
66340,588.226,[2023-09-09 20:27:41 188],0.0088,0.0128
66453,589.226,[2023-09-09 20:27:42 188],0.0103,0.0122
66567,590.226,[2023-09-09 20:27:43 188],0.0093,0.0115
66682,591.226,[2023-09-09 20:27:44 188],0.0102,0.0122
66796,592.226,[2023-09-09 20:27:45 188],0.0106,0.0124
66910,593.226,[2023-09-09 20:27:46 188],0.0118,0.0158
67024,594.226,[2023-09-09 20:27:47 188],0.0163,0.0194
67138,595.226,[2023-09-09 20:27:48 188],0.016,0.0223
67249,596.226,[2023-09-09 20:27:49 188],0.0148,0.0168
67365,597.226,[2023-09-09 20:27:50 188],0.0125,0.0166
67479,598.226,[2023-09-09 20:27:51 188],0.0216,0.0273
67594,599.226,[2023-09-09 20:27:52 188],0.0307,0.0408
67705,600.226,[2023-09-09 20:27:53 188],0.0338,0.0499
67818,601.226,[2023-09-09 20:27:54 188],0.0361,0.049
67932,602.226,[2023-09-09 20:27:55 188],0.0334,0.0442
68047,603.226,[2023-09-09 20:27:56 188],0.0304,0.0383
68160,604.226,[2023-09-09 20:27:57 188],0.0353,0.0426
68274,605.226,[2023-09-09 20:27:58 188],0.0346,0.0448
68388,606.226,[2023-09-09 20:27:59 188],0.0375,0.0461
68504,607.226,[2023-09-09 20:28:00 188],0.033,0.0425
68617,608.226,[2023-09-09 20:28:01 188],0.0285,0.0373
68731,609.226,[2023-09-09 20:28:02 188],0.0259,0.0317
68847,610.226,[2023-09-09 20:28:03 188],0.041,0.0491
68963,611.226,[2023-09-09 20:28:04 188],0.024,0.0311
69075,612.226,[2023-09-09 20:28:05 188],0.0499,0.0791
69208,613.387,[2023-09-09 20:28:06 349],0.081,0.1255
69324,614.387,[2023-09-09 20:28:07 349],0.0987,0.1706
69436,615.387,[2023-09-09 20:28:08 349],0.1153,0.1882
69550,616.387,[2023-09-09 20:28:09 349],0.1285,0.2358
69665,617.387,[2023-09-09 20:28:10 349],0.1037,0.1714
69781,618.387,[2023-09-09 20:28:11 349],0.0462,0.0819
69895,619.387,[2023-09-09 20:28:12 349],0.0551,0.0973
70013,620.387,[2023-09-09 20:28:13 349],0.0504,0.0807
70130,621.387,[2023-09-09 20:28:14 349],0.0857,0.1359
70248,622.387,[2023-09-09 20:28:15 349],0.089,0.1499
70362,623.387,[2023-09-09 20:28:16 349],0.0992,0.168
70479,624.387,[2023-09-09 20:28:17 349],0.0917,0.1508
70595,625.387,[2023-09-09 20:28:18 349],0.0221,0.033
70711,626.387,[2023-09-09 20:28:19 349],0.0105,0.0164
70827,627.387,[2023-09-09 20:28:20 349],0.0202,0.0252
70941,628.387,[2023-09-09 20:28:21 349],0.0112,0.0171
71056,629.387,[2023-09-09 20:28:22 349],0.1089,0.1383
71168,630.387,[2023-09-09 20:28:23 349],0.0099,0.0236
71284,631.387,[2023-09-09 20:28:24 349],0.0115,0.0164
71400,632.387,[2023-09-09 20:28:25 349],0.0035,0.0042
71514,633.387,[2023-09-09 20:28:26 349],0.0036,0.0039
71627,634.387,[2023-09-09 20:28:27 349],0.0223,0.0311
71745,635.387,[2023-09-09 20:28:28 349],0.0155,0.0202
71859,636.387,[2023-09-09 20:28:29 349],0.0136,0.0146
71970,637.387,[2023-09-09 20:28:30 349],0.0058,0.0066
72085,638.387,[2023-09-09 20:28:31 349],0.0044,0.0048
72200,639.387,[2023-09-09 20:28:32 349],0.0122,0.0126
72314,640.387,[2023-09-09 20:28:33 349],0.0065,0.0071
72429,641.387,[2023-09-09 20:28:34 349],0.0058,0.0061
72540,642.387,[2023-09-09 20:28:35 349],0.0066,0.007
72654,643.387,[2023-09-09 20:28:36 349],0.0088,0.0093
72768,644.387,[2023-09-09 20:28:37 349],0.0221,0.0243
72883,645.387,[2023-09-09 20:28:38 349],0.0264,0.0322
72995,646.387,[2023-09-09 20:28:39 349],0.0256,0.0302
73109,647.387,[2023-09-09 20:28:40 349],0.0145,0.0212
73224,648.387,[2023-09-09 20:28:41 349],0.0199,0.0267
73338,649.387,[2023-09-09 20:28:42 349],0.0138,0.0207
73451,650.387,[2023-09-09 20:28:43 349],0.0521,0.0828
73566,651.387,[2023-09-09 20:28:44 349],0.0141,0.0177
73681,652.387,[2023-09-09 20:28:45 349],0.0086,0.0131
73793,653.387,[2023-09-09 20:28:46 349],0.0133,0.0166
73907,654.387,[2023-09-09 20:28:47 349],0.0073,0.0094
74021,655.387,[2023-09-09 20:28:48 349],0.0051,0.0059
74137,656.387,[2023-09-09 20:28:49 349],0.0042,0.0055
74246,657.387,[2023-09-09 20:28:50 349],0.0074,0.0089
74361,658.387,[2023-09-09 20:28:51 349],0.0072,0.0098
74475,659.387,[2023-09-09 20:28:52 349],0.0054,0.0067
74588,660.387,[2023-09-09 20:28:53 349],0.007,0.0092
74701,661.387,[2023-09-09 20:28:54 349],0.0045,0.0057
74817,662.387,[2023-09-09 20:28:55 349],0.0066,0.0078
74931,663.387,[2023-09-09 20:28:56 349],0.0056,0.0075
75046,664.387,[2023-09-09 20:28:57 349],0.0075,0.0097
75161,665.387,[2023-09-09 20:28:58 349],0.0058,0.0084
75276,666.387,[2023-09-09 20:28:59 349],0.0044,0.0053
75391,667.387,[2023-09-09 20:29:00 349],0.0058,0.0109
75503,668.387,[2023-09-09 20:29:01 349],0.0067,0.0086
75619,669.387,[2023-09-09 20:29:02 349],0.0061,0.008
75733,670.387,[2023-09-09 20:29:03 349],0.0054,0.0062
75846,671.387,[2023-09-09 20:29:04 349],0.0057,0.0097
75959,672.387,[2023-09-09 20:29:05 349],0.0084,0.0103
76074,673.387,[2023-09-09 20:29:06 349],0.01,0.0121
76205,674.548,[2023-09-09 20:29:07 510],0.0067,0.009
76318,675.548,[2023-09-09 20:29:08 510],0.0049,0.0057
76432,676.548,[2023-09-09 20:29:09 510],0.0084,0.013
76548,677.548,[2023-09-09 20:29:10 510],0.0093,0.0108
76662,678.548,[2023-09-09 20:29:11 510],0.0142,0.0213
76777,679.548,[2023-09-09 20:29:12 510],0.0208,0.0415
76888,680.548,[2023-09-09 20:29:13 510],0.0159,0.0225
77004,681.548,[2023-09-09 20:29:14 510],0.0169,0.0292
77117,682.548,[2023-09-09 20:29:15 510],0.0175,0.0278
77230,683.548,[2023-09-09 20:29:16 510],0.0158,0.0243
77343,684.548,[2023-09-09 20:29:17 510],0.0188,0.0322
77456,685.548,[2023-09-09 20:29:18 510],0.0192,0.0309
77570,686.548,[2023-09-09 20:29:19 510],0.015,0.0226
77680,687.548,[2023-09-09 20:29:20 510],0.0207,0.0319
77794,688.548,[2023-09-09 20:29:21 510],0.0158,0.0241
77910,689.548,[2023-09-09 20:29:22 510],0.0154,0.0255
78026,690.548,[2023-09-09 20:29:23 510],0.0153,0.0236
78137,691.548,[2023-09-09 20:29:24 510],0.0177,0.026
78251,692.548,[2023-09-09 20:29:25 510],0.0196,0.0299
78365,693.548,[2023-09-09 20:29:26 510],0.0202,0.035
78481,694.548,[2023-09-09 20:29:27 510],0.015,0.0202
78592,695.548,[2023-09-09 20:29:28 510],0.0233,0.0281
78707,696.548,[2023-09-09 20:29:29 510],0.0144,0.0206
78821,697.548,[2023-09-09 20:29:30 510],0.0144,0.0196
78933,698.548,[2023-09-09 20:29:31 510],0.0137,0.0196
79047,699.548,[2023-09-09 20:29:32 510],0.011,0.0138
79161,700.548,[2023-09-09 20:29:33 510],0.0144,0.018
79275,701.548,[2023-09-09 20:29:34 510],0.0153,0.0207
79387,702.548,[2023-09-09 20:29:35 510],0.0175,0.0218
79502,703.548,[2023-09-09 20:29:36 510],0.0154,0.0217
79616,704.548,[2023-09-09 20:29:37 510],0.0145,0.0204
79731,705.548,[2023-09-09 20:29:38 510],0.0176,0.0229
79843,706.548,[2023-09-09 20:29:39 510],0.016,0.0211
79958,707.548,[2023-09-09 20:29:40 510],0.0166,0.0222
80072,708.548,[2023-09-09 20:29:41 510],0.0175,0.0232
80186,709.548,[2023-09-09 20:29:42 510],0.0136,0.0176
80301,710.548,[2023-09-09 20:29:43 510],0.0179,0.0275
80415,711.548,[2023-09-09 20:29:44 510],0.0161,0.0213
80529,712.548,[2023-09-09 20:29:45 510],0.0152,0.0201
80641,713.548,[2023-09-09 20:29:46 510],0.0162,0.0211
80757,714.548,[2023-09-09 20:29:47 510],0.0164,0.0246
80872,715.548,[2023-09-09 20:29:48 510],0.0201,0.0273
80986,716.548,[2023-09-09 20:29:49 510],0.0159,0.0206
81103,717.548,[2023-09-09 20:29:50 510],0.0166,0.0221
81214,718.548,[2023-09-09 20:29:51 510],0.0154,0.0198
81329,719.548,[2023-09-09 20:29:52 510],0.0141,0.0195
81444,720.548,[2023-09-09 20:29:53 510],0.0136,0.0188
81557,721.548,[2023-09-09 20:29:54 510],0.0134,0.0169
81671,722.548,[2023-09-09 20:29:55 510],0.0146,0.0195
81787,723.548,[2023-09-09 20:29:56 510],0.0175,0.0215
81902,724.548,[2023-09-09 20:29:57 510],0.0217,0.0277
82015,725.548,[2023-09-09 20:29:58 510],0.02,0.0247
82130,726.548,[2023-09-09 20:29:59 510],0.0162,0.0215
82244,727.548,[2023-09-09 20:30:00 510],0.0207,0.0256
82360,728.548,[2023-09-09 20:30:01 510],0.0177,0.0224
82471,729.548,[2023-09-09 20:30:02 510],0.0187,0.0229
82585,730.548,[2023-09-09 20:30:03 510],0.0169,0.0233
82699,731.548,[2023-09-09 20:30:04 510],0.019,0.0229
82813,732.548,[2023-09-09 20:30:05 510],0.0188,0.0235
82925,733.548,[2023-09-09 20:30:06 510],0.0187,0.0245
83041,734.548,[2023-09-09 20:30:07 510],0.0173,0.0217
83175,735.71,[2023-09-09 20:30:08 672],0.0173,0.0231
83287,736.71,[2023-09-09 20:30:09 672],0.0198,0.0256
83404,737.71,[2023-09-09 20:30:10 672],0.02,0.0262
83520,738.71,[2023-09-09 20:30:11 672],0.0146,0.0179
83633,739.71,[2023-09-09 20:30:12 672],0.0185,0.0252
83747,740.71,[2023-09-09 20:30:13 672],0.0133,0.021
83861,741.71,[2023-09-09 20:30:14 672],0.0154,0.0198
83976,742.71,[2023-09-09 20:30:15 672],0.0136,0.022
84088,743.71,[2023-09-09 20:30:16 672],0.0105,0.0146
84202,744.71,[2023-09-09 20:30:17 672],0.007,0.0092
84317,745.71,[2023-09-09 20:30:18 672],0.0089,0.0115
84434,746.71,[2023-09-09 20:30:19 672],0.0151,0.0215
84543,747.71,[2023-09-09 20:30:20 672],0.0159,0.0211
84658,748.71,[2023-09-09 20:30:21 672],0.0089,0.0119
84773,749.71,[2023-09-09 20:30:22 672],0.0098,0.0126
84888,750.71,[2023-09-09 20:30:23 672],0.0084,0.0108
84999,751.71,[2023-09-09 20:30:24 672],0.0104,0.0145
85115,752.71,[2023-09-09 20:30:25 672],0.0066,0.009
85230,753.71,[2023-09-09 20:30:26 672],0.0423,0.0894
85344,754.71,[2023-09-09 20:30:27 672],0.04,0.0878
85456,755.71,[2023-09-09 20:30:28 672],0.0432,0.0674
85570,756.71,[2023-09-09 20:30:29 672],0.0509,0.0908
85685,757.71,[2023-09-09 20:30:30 672],0.0665,0.1136
85800,758.71,[2023-09-09 20:30:31 672],0.0554,0.1189
85911,759.71,[2023-09-09 20:30:32 672],0.0635,0.1116
86026,760.71,[2023-09-09 20:30:33 672],0.0439,0.0732
86142,761.71,[2023-09-09 20:30:34 672],0.0754,0.1334
86255,762.71,[2023-09-09 20:30:35 672],0.0752,0.121
86368,763.71,[2023-09-09 20:30:36 672],0.0504,0.0901
86484,764.71,[2023-09-09 20:30:37 672],0.0229,0.0328
86598,765.71,[2023-09-09 20:30:38 672],0.0139,0.0213
86711,766.71,[2023-09-09 20:30:39 672],0.0178,0.0251
86825,767.71,[2023-09-09 20:30:40 672],0.0146,0.0204
86941,768.71,[2023-09-09 20:30:41 672],0.0144,0.02
87056,769.71,[2023-09-09 20:30:42 672],0.0195,0.027
87168,770.71,[2023-09-09 20:30:43 672],0.0189,0.0263
87284,771.71,[2023-09-09 20:30:44 672],0.0147,0.019
87400,772.71,[2023-09-09 20:30:45 672],0.0097,0.013
87515,773.71,[2023-09-09 20:30:46 672],0.0168,0.0256
87628,774.71,[2023-09-09 20:30:47 672],0.0186,0.0255
87743,775.71,[2023-09-09 20:30:48 672],0.0175,0.0256
87859,776.71,[2023-09-09 20:30:49 672],0.0164,0.0214
87973,777.71,[2023-09-09 20:30:50 672],0.015,0.0208
88085,778.71,[2023-09-09 20:30:51 672],0.0136,0.0163
88201,779.71,[2023-09-09 20:30:52 672],0.0093,0.012
88317,780.71,[2023-09-09 20:30:53 672],0.0167,0.0211
88430,781.71,[2023-09-09 20:30:54 672],0.0225,0.0276
88545,782.71,[2023-09-09 20:30:55 672],0.0181,0.0224
88660,783.71,[2023-09-09 20:30:56 672],0.0151,0.02
88777,784.71,[2023-09-09 20:30:57 672],0.0181,0.0226
88887,785.71,[2023-09-09 20:30:58 672],0.0173,0.0213
89003,786.71,[2023-09-09 20:30:59 672],0.0132,0.016
89119,787.71,[2023-09-09 20:31:00 672],0.0101,0.014
89235,788.71,[2023-09-09 20:31:01 672],0.0191,0.0247
89346,789.71,[2023-09-09 20:31:02 672],0.0198,0.0254
89461,790.71,[2023-09-09 20:31:03 672],0.0182,0.0214
89578,791.71,[2023-09-09 20:31:04 672],0.0147,0.0186
89692,792.71,[2023-09-09 20:31:05 672],0.0195,0.0249
89805,793.71,[2023-09-09 20:31:06 672],0.0184,0.023
89920,794.71,[2023-09-09 20:31:07 672],0.0117,0.0159
90036,795.71,[2023-09-09 20:31:08 672],0.0299,0.0578
90169,796.871,[2023-09-09 20:31:09 833],0.0513,0.1382
90280,797.871,[2023-09-09 20:31:10 833],0.0543,0.139
90396,798.871,[2023-09-09 20:31:11 833],0.0783,0.1751
90512,799.871,[2023-09-09 20:31:12 833],0.0638,0.1329
90625,800.871,[2023-09-09 20:31:13 833],0.0501,0.1223
90737,801.871,[2023-09-09 20:31:14 833],0.0752,0.1887
90853,802.871,[2023-09-09 20:31:15 833],0.0202,0.0385
90970,803.871,[2023-09-09 20:31:16 833],0.0122,0.0161
91080,804.871,[2023-09-09 20:31:17 833],0.0204,0.0298
91195,805.871,[2023-09-09 20:31:18 833],0.0135,0.0197
91311,806.871,[2023-09-09 20:31:19 833],0.0121,0.0195
91427,807.871,[2023-09-09 20:31:20 833],0.0141,0.0183
91539,808.871,[2023-09-09 20:31:21 833],0.0086,0.0114
91654,809.871,[2023-09-09 20:31:22 833],0.0176,0.0226
91769,810.871,[2023-09-09 20:31:23 833],0.0114,0.0145
91885,811.871,[2023-09-09 20:31:24 833],0.0099,0.0124
91996,812.871,[2023-09-09 20:31:25 833],0.0117,0.0149
92112,813.871,[2023-09-09 20:31:26 833],0.012,0.0169
92227,814.871,[2023-09-09 20:31:27 833],0.0088,0.0107
92341,815.871,[2023-09-09 20:31:28 833],0.0096,0.0115
92456,816.871,[2023-09-09 20:31:29 833],0.0149,0.0184
92571,817.871,[2023-09-09 20:31:30 833],0.0099,0.0119
92686,818.871,[2023-09-09 20:31:31 833],0.0141,0.0175
92796,819.871,[2023-09-09 20:31:32 833],0.0188,0.0222
92913,820.871,[2023-09-09 20:31:33 833],0.0104,0.0127
93028,821.871,[2023-09-09 20:31:34 833],0.0111,0.0137
93142,822.871,[2023-09-09 20:31:35 833],0.0142,0.0187
93254,823.871,[2023-09-09 20:31:36 833],0.0118,0.0165
93370,824.871,[2023-09-09 20:31:37 833],0.0182,0.0265
93484,825.871,[2023-09-09 20:31:38 833],0.0175,0.0245
93595,826.871,[2023-09-09 20:31:39 833],0.0139,0.0207
93709,827.871,[2023-09-09 20:31:40 833],0.0143,0.0185
93824,828.871,[2023-09-09 20:31:41 833],0.0146,0.0219
93939,829.871,[2023-09-09 20:31:42 833],0.0117,0.0196
94056,830.871,[2023-09-09 20:31:43 833],0.0091,0.0128
94167,831.871,[2023-09-09 20:31:44 833],0.0111,0.014
94283,832.871,[2023-09-09 20:31:45 833],0.0082,0.0102
94398,833.871,[2023-09-09 20:31:46 833],0.0059,0.0079
94511,834.871,[2023-09-09 20:31:47 833],0.0039,0.0046
94623,835.871,[2023-09-09 20:31:48 833],0.0068,0.0086
94740,836.871,[2023-09-09 20:31:49 833],0.0059,0.0073
94855,837.871,[2023-09-09 20:31:50 833],0.0081,0.0094
94968,838.871,[2023-09-09 20:31:51 833],0.0056,0.007
95082,839.871,[2023-09-09 20:31:52 833],0.012,0.0166
95198,840.871,[2023-09-09 20:31:53 833],0.0126,0.0175
95313,841.871,[2023-09-09 20:31:54 833],0.0066,0.0085
95425,842.871,[2023-09-09 20:31:55 833],0.0045,0.0054
95539,843.871,[2023-09-09 20:31:56 833],0.0087,0.0107
95654,844.871,[2023-09-09 20:31:57 833],0.0165,0.0223
95770,845.871,[2023-09-09 20:31:58 833],0.0211,0.0286
95878,846.871,[2023-09-09 20:31:59 833],0.0155,0.0225
